house,name,duration,power,model,efficiency,progress,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,with_dr,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,load_type,profile,skew,schedule,schedule_skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,len_profile,counter,min_cycletime,min_coolingtime,min_heatingtime,min_chargingtime,min_dischargingtime,charging_counter,discharging_counter
H194,CD194,1.757321356936762,1.124026172477456,B7E43D4,0.9483542476475526,0,0,0,0,0,0,70.4094871150046,True,BN,230.0,120.0,50.0,230.16.36.93,12973,224.0.2.0,10000,16.888961993010273,21.307673412379284,16.260432541709072,21.365381625246194,17.556228396402002,22.850344308696748,15.849693627844553,23.60580180183674,15.406038705549301,22.710426796200924,15.915869636395168,23.313514344530372,14.296486691960082,23.809815653102124,16.205194173431142,24.0,15.327300744287992,22.095289634738183,15.782982747826962,22.491386408105388,ntcl,clothesdryer,B7E43D4,0,P2,629,0,0,0,0,0,0,2497,51.964096134374245,2497,44.637226147098644,30.771699562462377,5,5,5,5
H195,CD195,0.51147457961041,0.843658375126819,D361224,0.9501254290175837,0,0,0,0,0,0,29.320284639453718,True,CN,230.0,-120.0,50.0,238.124.44.99,12798,224.0.2.0,10000,18.157621577104404,20.595654127030606,15.775587610286397,20.45509941710599,16.69134389233306,24.0,15.506122639737747,22.526987646719736,16.999106434719895,21.954615682880455,15.475138392336017,23.862855071664853,17.480287369807805,22.44143704214688,15.537660226155976,22.92560361848159,17.530880485010872,23.678946587797842,14.931061915062143,22.800915063564478,ntcl,clothesdryer,D361224,0,P5,136,0,0,0,0,0,0,3526,15.544253322664638,3526,48.75563873458482,52.248669645987945,5,5,5,5
H196,CD196,1.9102268521787216,1.3046266899528638,B7E43D,0.9471607588962303,0,0,0,0,0,0,57.162183485161854,True,AN,230.0,0.0,50.0,224.154.114.162,10198,224.0.2.0,10000,16.09095713779225,23.979372772736085,16.43797929641095,24.0,16.928271781535663,23.129528059951365,16.635037962955234,23.58157948133038,15.449433026430514,22.059364985573552,15.936086103378656,23.98000891356628,15.932451521558447,22.2768604656931,16.21284817307835,23.06377544273027,15.586285356539392,22.81996134286181,15.83686082971975,22.25491148078884,ntcl,clothesdryer,B7E43D,0,P4,-706,0,0,0,0,0,0,4253,11.707369389422,4253,37.07505939991228,53.361064099921954,5,5,5,5
H197,CD197,0.44575146435692226,0.8594576155607945,B7E43D,0.9502772015230014,0,0,0,0,0,0,56.448374712333994,True,BN,230.0,120.0,50.0,237.32.241.85,11729,224.0.2.0,10000,15.451572243484907,24.0,17.339749800592987,22.8454429955013,15.385115417163158,23.905793983037793,15.75539703174611,23.853869486192558,17.609263230137643,23.613794417778173,15.56741515200983,23.35402557287111,16.76230751286901,21.718028371678066,16.05234594925724,23.70290760581264,17.66188157556062,23.7619922830739,15.851717774166172,22.39487595445258,ntcl,clothesdryer,B7E43D,0,P3,-511,0,0,0,0,0,0,4253,0.6672356783690603,4253,39.23147417807607,43.39053866063725,5,5,5,5
H198,CD198,0.253119882719956,0.7289684748116001,B7E43D3,0.9493470910421377,0,0,0,0,0,0,32.99433168795929,True,CN,230.0,-120.0,50.0,236.163.95.45,12895,224.0.2.0,10000,15.743821649992055,22.23373489416569,16.89269351321985,23.49550986784718,16.186984755216184,23.331973579063053,15.3668220515905,23.954807583721976,17.0984124783357,24.0,15.748941921610733,24.0,16.815202828246008,22.710963429057735,14.399633605442208,22.205052106681727,16.440545189393617,22.6061185735338,14.518209741291185,24.0,ntcl,clothesdryer,B7E43D3,0,P3,852,0,0,0,0,0,0,903,48.27194686686956,903,36.137651952837835,36.83679387257319,5,5,5,5
H199,CD199,1.5010050307252605,1.1499228076672214,B7E43D3,0.949543082818897,0,0,0,0,0,0,55.287610509689756,True,AN,230.0,0.0,50.0,233.241.147.187,10062,224.0.2.0,10000,15.705814337125663,23.99285315965958,15.478455944506814,23.135424367067795,16.118063306459526,22.279637880631245,16.765135072010484,23.685837880200367,16.825892155722286,22.963179659016202,16.1264140816973,21.05933073875566,14.862302510680326,21.03797458633894,16.402612402182374,23.90624856424431,14.561215606149212,22.96493198219733,16.445763561628713,23.801509136921737,ntcl,clothesdryer,B7E43D3,0,P2,-251,0,0,0,0,0,0,903,22.486763314816823,903,57.65966320763449,45.70055545620457,5,5,5,5
H200,CD200,0.4007285038453914,0.18336582279359503,B7E43D4,0.9515753110664337,0,0,0,0,0,0,42.35773158731836,True,BN,230.0,120.0,50.0,229.214.19.142,11613,224.0.2.0,10000,15.579419315149933,24.0,16.091854612049463,23.78161679602962,17.025326467526973,22.776711939168308,16.67015485711998,23.783492518260125,15.690878613209854,23.422451755689607,15.03028106595159,24.0,17.305078009989174,22.62626662065391,14.825859025556488,23.445391943959592,15.562463111014784,22.07600335374293,14.947573472496124,22.3377279349808,ntcl,clothesdryer,B7E43D4,0,P3,-732,0,0,0,0,0,0,2497,54.485589048452596,2497,59.03526535481008,33.17398367057708,5,5,5,5
H201,CD201,1.7240913566290552,0.9122694003062928,B7E43D3,0.9492714976363336,0,0,0,0,0,0,46.38462978711822,True,CN,230.0,-120.0,50.0,226.248.224.45,11328,224.0.2.0,10000,16.126026258403666,22.967726773293965,16.921117997239747,23.505797111437357,14.368860292023252,23.995244531456265,15.807488822254042,21.217426565818393,18.004023138864767,22.215059767957985,17.25095082475652,22.08649130103355,19.23360939792309,22.7379526568288,16.204947544486227,23.08246425815076,17.68770389642118,21.627598863555175,14.860950786797897,22.752867201854777,ntcl,clothesdryer,B7E43D3,0,P5,75,0,0,0,0,0,0,903,28.82296770425717,903,53.519573680075965,43.633771771915235,5,5,5,5
H202,CD202,0.32172503447671086,0.38166727449605553,B7E43D3,0.9506129585254655,0,0,0,0,0,0,44.2843359385466,True,AN,230.0,0.0,50.0,229.45.28.85,12881,224.0.2.0,10000,14.507767095528665,23.430447247882984,16.940473408943642,22.858081764165885,16.17690674956655,24.0,16.16132658165641,23.06382444119661,17.14183780096982,22.38909902494986,16.218524711657725,24.0,16.033496735163023,22.860327571781593,16.30059598626615,23.080296578522248,15.44171458476816,24.0,15.381635814782152,22.662418818427085,ntcl,clothesdryer,B7E43D3,0,P4,88,0,0,0,0,0,0,903,13.325693332340386,903,55.22535021333557,54.37994324591756,5,5,5,5
H203,CD203,0.9928808888990834,1.3543499385320272,D361224,0.9490241486342389,0,0,0,0,0,0,52.12281544199506,True,BN,230.0,120.0,50.0,234.205.143.202,12301,224.0.2.0,10000,17.4521040399953,21.27743965151336,16.53743937039508,23.72541502089,16.436515729240188,22.719522225977464,14.674907763245113,22.16004069850616,13.81347044127447,23.205177986460683,14.316054604277019,23.18289607051052,17.1704002139794,22.746198042389054,16.43738590050384,24.0,15.575995823103314,23.910607752365905,14.92407034422317,21.66396070838056,ntcl,clothesdryer,D361224,0,P2,203,0,0,0,0,0,0,3526,56.506200405595834,3526,36.760229820978815,46.2772056761971,5,5,5,5
H204,CD204,0.4159397737416969,0.21601134567922936,D361222,0.9506103553640274,0,0,0,0,0,0,53.41232206968732,True,CN,230.0,-120.0,50.0,224.153.89.3,12497,224.0.2.0,10000,16.28519431580011,23.65103246103322,14.741047353378217,23.285446531812397,16.57298253140762,22.99054519905268,15.825504561529062,22.217332724649534,15.770539871931913,23.974178659671733,14.210298613153693,21.94293948009791,18.206160945477755,23.98057571501264,14.454720375266952,24.0,16.438030381159006,22.632663316723225,15.934416852294376,23.53928659084293,ntcl,clothesdryer,D361222,0,P3,621,0,0,0,0,0,0,3814,19.67880574731981,3814,31.173798512323923,49.26799598590247,5,5,5,5
H205,CD205,1.945739396047108,0.7710527958187423,B7E43D4,0.9514327971429796,0,0,0,0,0,0,64.8291023522792,True,AN,230.0,0.0,50.0,228.162.55.42,10123,224.0.2.0,10000,14.726002584117236,21.676361756613012,15.765432260306353,24.0,17.98714840639414,21.770133953529683,17.463825587503116,23.633256278381587,17.07025858962707,23.808750030275064,16.123574211764414,23.271674125384052,15.711289292011816,23.41613884448963,14.773548332046396,24.0,17.699279704352147,22.951240570409222,17.337677350673335,22.724649435752852,ntcl,clothesdryer,B7E43D4,0,P3,226,0,0,0,0,0,0,2497,52.02002548380599,2497,34.350464399203425,39.8259644143058,5,5,5,5
H206,CD206,1.439710006686594,1.4370398061619742,B7E43D5,0.94941930772213,0,0,0,0,0,0,74.87371156915734,True,BN,230.0,120.0,50.0,226.149.124.136,11839,224.0.2.0,10000,14.993991999337657,23.614687044174918,13.068997113104672,22.111763675552496,14.598148636395821,23.58170201571221,13.78671376653002,23.07258709189262,15.72755832257202,24.0,15.093568331927816,22.65203581003607,15.389297764197757,24.0,15.233648194658105,22.069902195466998,16.89590971923072,23.740213365259965,14.788512000967398,24.0,ntcl,clothesdryer,B7E43D5,0,P2,61,0,0,0,0,0,0,3177,22.27210977422114,3177,56.63778999738388,45.41839662369113,5,5,5,5
H207,CD207,0.8964720316629162,0.9782880272202439,B7E43D2,0.9482925092570008,0,0,0,0,0,0,38.49438794896802,True,CN,230.0,-120.0,50.0,235.20.149.185,11770,224.0.2.0,10000,16.169376195008258,23.682417668718568,16.308936684757608,23.721507091759793,18.33881894233467,24.0,16.93687976594587,24.0,15.88354162003569,21.6207980538103,17.45573617229898,23.160266634032656,15.796966885015365,21.895086127335734,16.878755061144634,23.321999268857468,17.300709646542806,22.569746801451608,15.804643571803096,23.42181592185636,ntcl,clothesdryer,B7E43D2,0,P5,-487,0,0,0,0,0,0,3766,52.94863188155749,3766,40.6549202510337,47.015509443363456,5,5,5,5
H208,CD208,0.656012354102945,0.7610146490448757,D361224,0.9500882433344421,0,0,0,0,0,0,57.01550219335924,True,AN,230.0,0.0,50.0,226.212.129.214,11490,224.0.2.0,10000,17.22046567013135,22.566044636100266,18.359380845213824,24.0,16.065229033537374,21.623869052773514,16.702789512097354,22.192277169521127,14.719972256977627,22.52505687560996,17.17502735162788,22.781997942701373,15.974892122708892,23.97028973459836,18.085496452069908,22.951839322101478,15.61371506975945,22.910561968902847,17.947263021041667,22.02176037149387,ntcl,clothesdryer,D361224,0,P5,878,0,0,0,0,0,0,3526,32.03836696389287,3526,55.23003517866644,48.96810421647642,5,5,5,5
H209,CD209,0.9037936667352449,0.7357762661144848,B7E43D2,0.9498900501855365,0,0,0,0,0,0,62.313795009257625,True,BN,230.0,120.0,50.0,230.87.188.102,10276,224.0.2.0,10000,15.745983968465897,22.2739189954271,16.560344554590955,23.917523036716034,15.422515723004798,22.49485388907109,16.45696070727434,22.42955810094046,17.95162192418743,22.00369394274353,16.73391433087623,23.020431662127468,16.518838232814584,23.595912523278265,16.379969306909892,22.48412824213986,15.330498314211425,23.95710067073424,15.945305784642432,23.767600271059692,ntcl,clothesdryer,B7E43D2,0,P4,400,0,0,0,0,0,0,3766,53.470327492419784,3766,59.507685432534984,31.121553296377716,5,5,5,5
H210,CD210,0.6022146001602207,1.0565276255812115,D361224,0.9502698242454749,0,0,0,0,0,0,57.53101454210293,True,CN,230.0,-120.0,50.0,224.149.9.184,11934,224.0.2.0,10000,17.05540393248315,21.814407817904588,15.9706041025195,22.730713536043865,14.795730341701663,23.73363700659648,17.12154900331974,23.27759576241041,15.997105905248402,24.0,15.29062295217675,22.74759367533996,16.486444416498347,22.450430600018766,15.574977770291683,23.937368882436196,16.097439108645826,22.854800340519436,16.096349643822162,23.008710878835362,ntcl,clothesdryer,D361224,0,P4,-263,0,0,0,0,0,0,3526,32.62064387659748,3526,31.656985132030496,55.1348404273594,5,5,5,5
H211,CD211,0.7248558579825328,0.1144167996410051,B7E43D5,0.9474568230394239,0,0,0,0,0,0,52.66768051505643,True,AN,230.0,0.0,50.0,224.249.192.9,10824,224.0.2.0,10000,14.945515230792573,22.0042117187439,16.706683850044588,22.206237512594704,16.250027903867277,21.606016276336213,15.631650408630575,22.543628263737368,15.771512750605323,23.413075945592553,15.186958911416973,22.68998435260206,14.781823458077461,23.562912278801377,15.607115546039774,22.18404495876349,16.08382804029296,21.78261026659456,15.734015391239065,24.0,ntcl,clothesdryer,B7E43D5,0,P3,-890,0,0,0,0,0,0,3177,53.97019543614762,3177,51.64216450180396,37.79651076354594,5,5,5,5
H212,CD212,1.4680670442583321,0.5990029550336213,D36122,0.9486898583637632,0,0,0,0,0,0,45.382883930832286,True,BN,230.0,120.0,50.0,236.34.233.176,12874,224.0.2.0,10000,15.53114956749621,24.0,17.639166098023715,22.94312573135549,16.050215815181396,24.0,14.854418681049237,22.244692075601773,15.469024962920152,23.73441503073919,14.600139937538685,22.356948337941084,15.997823472099586,20.65170097360765,16.22757685328715,21.04896148544964,16.674070510512603,24.0,15.7275245349192,22.017598249941777,ntcl,clothesdryer,D36122,0,P4,314,0,0,0,0,0,0,5024,8.883821719896082,5024,41.90030235715176,48.91710096941344,5,5,5,5
H213,CD213,1.4193048047191628,1.2033173552462513,B7E43D,0.9504018654808964,0,0,0,0,0,0,60.44617528788885,True,CN,230.0,-120.0,50.0,234.22.118.47,11034,224.0.2.0,10000,16.616432708967892,23.987410696889473,14.538499991851431,21.913857625288674,14.951442493846317,20.35386672394129,16.473724879417933,24.0,14.441448210033787,21.93776546801091,16.726627876029976,24.0,17.070599634426916,23.023844074449734,15.121859768553604,22.762265248513668,15.83379996361853,23.651979071439108,16.230517767149404,22.65001028263104,ntcl,clothesdryer,B7E43D,0,P1,-237,0,0,0,0,0,0,4253,8.452014998802163,4253,37.18631246366938,45.414278619675294,5,5,5,5
H214,CD214,0.7436342011550927,0.7614998377205842,D36122,0.9507103085676191,0,0,0,0,0,0,57.576407538290255,True,AN,230.0,0.0,50.0,227.178.98.23,12054,224.0.2.0,10000,15.851552953803134,22.563952311003053,16.692270852843567,23.74108384505323,14.920434827895997,23.076992099702306,14.948187069854733,23.48865955038484,17.613032382051383,22.491324304158585,14.869537863311372,22.68890493659644,15.843274125266348,24.0,16.706466619594664,22.670942323820363,16.893158154970813,21.97234306029315,16.99905393321196,22.351145344324394,ntcl,clothesdryer,D36122,0,P4,-146,0,0,0,0,0,0,5024,44.97948541149029,5024,37.73855501857682,31.657809061729832,5,5,5,5
H215,CD215,0.6391738972727847,0.42157802242904224,D361223,0.9498171960719122,0,0,0,0,0,0,48.6448587764642,True,BN,230.0,120.0,50.0,234.137.94.21,12619,224.0.2.0,10000,15.945100916824044,21.527065891955772,16.276970913498687,23.908724211879377,16.141167494504998,21.874078021434233,15.08097502070902,24.0,15.608085637411538,23.20091355700784,15.771665460913301,21.489195744207784,15.730611782511248,23.694518495404637,17.904529063924446,23.966059978396792,17.520429889944637,23.233712922821727,16.18003789401016,24.0,ntcl,clothesdryer,D361223,0,P4,199,0,0,0,0,0,0,6549,55.95767673957197,6549,46.526074998713604,50.892579382265396,5,5,5,5
H216,CD216,0.6302587777694704,1.3890950621839078,B7E43D2,0.9479481820857625,0,0,0,0,0,0,45.17656741302668,True,CN,230.0,-120.0,50.0,227.213.135.28,10201,224.0.2.0,10000,15.20061001476951,22.467382962956385,15.919271897335896,20.633501248500824,15.624800579144717,23.050361720003373,17.661211437412216,22.583588971512267,14.10155316695315,22.010687392167508,15.98835371058097,24.0,16.239180250294662,23.720976367241175,14.621353063753428,24.0,15.022174988070079,21.70203646483883,15.442353288420152,22.59799535727577,ntcl,clothesdryer,B7E43D2,0,P3,530,0,0,0,0,0,0,3766,55.952680587054154,3766,59.84634322301636,57.289980292259536,5,5,5,5
H217,CD217,0.15986347465594786,0.19751344413307986,B7E43D2,0.9488602185720848,0,0,0,0,0,0,59.102092584621346,True,AN,230.0,0.0,50.0,232.41.238.186,10875,224.0.2.0,10000,16.950981761913766,22.851268535349057,14.9936963786958,23.041907930180063,17.504633491379465,22.631415997271503,17.81771442600416,22.166202267826574,15.443167156344792,24.0,16.269581675632875,23.91692047919384,16.774988894093916,23.621188216859327,17.16287002314601,23.385769926781755,16.40989412759666,21.614381870899475,15.962249106146325,22.80672648349593,ntcl,clothesdryer,B7E43D2,0,P1,104,0,0,0,0,0,0,3766,40.54249161429393,3766,47.281500702188964,48.30337670299419,5,5,5,5
H218,CD218,1.6529587461969093,0.1441545427746973,D36122,0.9489317841934222,0,0,0,0,0,0,22.11657024910571,True,BN,230.0,120.0,50.0,228.110.228.89,11228,224.0.2.0,10000,16.56198719856575,20.444876711398113,14.71094255165612,23.748069171889078,14.569618715652357,23.248977751395223,16.385606930061396,19.35358913144434,17.370350710520807,23.413461659519594,16.84485604757008,21.719442009645356,15.763709633295763,22.720436641039296,17.07151219122595,23.731342746934562,15.89033961164058,23.076746343117257,17.244311232361877,24.0,ntcl,clothesdryer,D36122,0,P1,43,0,0,0,0,0,0,5024,48.14166169152831,5024,43.639494553748264,46.226572988451366,5,5,5,5
H219,CD219,1.336163332984989,1.054533020805484,B7E43D3,0.9496927512806362,0,0,0,0,0,0,36.68061753125333,True,CN,230.0,-120.0,50.0,237.40.216.14,10352,224.0.2.0,10000,18.041980774455748,24.0,15.351551929855558,23.42933827261073,16.76414920891406,23.185282744686308,16.272593980117833,21.53011912118115,16.26881208769776,22.001418912793362,16.761716737597123,23.641053032499734,15.732171017251463,24.0,17.13724333050331,22.947323392886886,16.623065293341106,23.10546441433057,15.240066020975817,24.0,ntcl,clothesdryer,B7E43D3,0,P3,617,0,0,0,0,0,0,903,7.958425288852117,903,42.904121482365575,40.27437377693301,5,5,5,5
H220,CD220,1.7895304222574997,0.4297971068882709,D361224,0.9524788048196837,0,0,0,0,0,0,43.810838863307026,True,AN,230.0,0.0,50.0,228.71.170.220,11979,224.0.2.0,10000,15.731043195901405,24.0,15.672484035683595,24.0,17.415940305175308,22.874244193481097,16.37182950552154,24.0,16.035451024875737,24.0,15.145566517666369,24.0,16.288533735068103,23.683692477563824,15.05834952546729,22.9365275538483,14.998850746754787,22.585914411359084,15.55767224950873,23.93402329522019,ntcl,clothesdryer,D361224,0,P4,-841,0,0,0,0,0,0,3526,10.579514950105185,3526,30.900576454469864,38.3790600649283,5,5,5,5
H221,CD221,0.653805665753414,1.2359986093003459,B7E43D3,0.951065011623068,0,0,0,0,0,0,51.59401672214504,True,BN,230.0,120.0,50.0,225.220.253.186,11649,224.0.2.0,10000,16.416055500115682,22.005616137343367,15.501372828268531,22.724255605864993,15.394743345368644,23.537546487537615,16.37508107356588,23.239823569950396,15.888159545510012,22.91066664118673,16.527301000052436,22.427241860276542,14.41198655513321,22.89515317550708,14.9088078423657,22.671711428611594,15.405322182767968,22.996986516954927,17.234758785768857,22.072620126003834,ntcl,clothesdryer,B7E43D3,0,P4,-185,0,0,0,0,0,0,903,17.774742222229087,903,42.52718851055794,42.13506495170574,5,5,5,5
H222,CD222,1.826855315272442,0.5152560733746405,B7E43D5,0.9502654843736115,0,0,0,0,0,0,22.41101440081662,True,CN,230.0,-120.0,50.0,229.239.137.45,11249,224.0.2.0,10000,15.686802406939867,22.355760696238324,16.46148830273034,24.0,17.942322676189104,23.59513619873401,16.454262486063982,21.33190941236463,15.702283905489269,23.40632994073906,17.71891088370007,22.89428964553204,16.969582216980772,23.508839870649986,15.299910058289358,23.580003745256555,16.568657216546708,23.245818563008637,15.728842122479985,23.126981855452147,ntcl,clothesdryer,B7E43D5,0,P4,-535,0,0,0,0,0,0,3177,21.474839947321914,3177,50.4820795547852,46.99106890496041,5,5,5,5
