house,name,load_type,capacity,charging_power,charging_efficiency,soc,min_chargingtime,min_dischargingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,target_soc,hour_start,hour_end,leakage,trip_distance,trip_time,km_per_kwh,with_dr,with_v2g,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_coolingtime,min_heatingtime
H190,EV190,ev,120374823.0119909,5007.081893997809,0.8976743309352072,0.6725084354177917,5,5,38,59,5,5,0.9900137019763668,19.2492057081107,6.874917200976052,1.0000000001156726e-07,28.780037486029784,1.5496038299050388,6.022333435204044,True,False,0,0,0,0,0,78.28956355966807,AN,230.0,0.0,50.0,238.4.207.119,10206,224.0.2.0,10000,18.236421331960422,5.865081111268992,17.80526009342607,5.192874833092361,17.985882133866703,5.253401392066692,17.876402448429292,6.476947144905775,18.233355576718346,5.373425836421268,18.249610280147945,5.157231830511603,17.8974489511837,6.480719446072744,18.515074379838364,5.601052318055156,17.258726399843045,4.140076185132269,17.22588071349408,4.289450641130433,battery,tesla_s60_60kwh,0,0,0,0,0,0,0,26.783446645839067,31.046614903848468,22.762496135154517,40.9204473024024
H191,EV191,ev,143574652.25425303,1878.307202082726,0.9026551290522049,0.9501585274725421,5,5,34,17,5,5,0.9900176389776986,19.79343645211028,6.999676664910645,9.999999977593728e-08,12.918436910193437,1.0173465421870826,6.336971898583592,True,False,0,0,0,0,0,73.03530694043144,BN,230.0,120.0,50.0,231.1.162.240,12342,224.0.2.0,10000,18.785942188748944,6.569988135987609,17.9728328044107,5.596768030284657,18.058051751418212,5.9978096020413725,18.32259590106695,7.802755786577427,18.675223972937882,4.921494632337682,18.19305441838449,5.757937787525122,18.44892504568699,6.6205010861903615,18.105518762761,8.369544393650452,17.943051433540678,5.469624150501177,18.091564178564155,5.831301719084789,battery,ford_focus_33kwh,0,0,0,0,0,0,0,16.847171070677653,18.748485047872578,53.231694240373095,21.806199997658094
H192,EV192,ev,109923103.51819292,2221.104551678338,0.8997957455920949,0.6678827788544563,5,5,29,36,5,5,0.9900068539986273,20.34501562027979,6.9646391853514125,9.999999996881114e-08,46.24265150428897,0.6721542413598564,6.424535580384069,True,False,1,0,0,0,0,47.69609828674338,CN,230.0,-120.0,50.0,232.40.215.137,10754,224.0.2.0,10000,18.40355258072731,6.49962615627993,18.105219967588084,7.428880764724746,18.623533961580016,6.852450762136416,18.04843631773161,4.953986212000755,18.0072726990182,6.062489059117521,17.70881291085654,7.912005573745187,17.838943253802665,5.3243723795077535,17.11598008758989,6.961799902172425,18.365932439081117,4.305642694041841,17.23812259007397,5.908086342030159,battery,tesla_powerwall_13kwh,0,0,0,0,0,0,0,23.538732918365557,59.45842226838979,55.882482649034586,19.226712199889022
H193,EV193,ev,177842728.47608978,3835.7118749980323,0.9013332185355801,0.9573819641277037,5,5,54,58,5,5,0.9900138047502108,19.286627777645094,6.979627304628444,1.0000000013306421e-07,49.21065222529188,1.1664745122244882,6.437683763865386,True,False,0,1,0,0,1,47.75050815060885,AN,230.0,0.0,50.0,231.230.138.140,12614,224.0.2.0,10000,17.976020818293538,4.173286804496695,17.578515829178567,4.887640295374662,17.95185975725567,5.347945078729793,18.72034542488376,5.9302376539817825,17.742970825626937,5.283249439914538,17.531582572547013,5.355733567508775,18.25555999649519,6.0091778715303175,18.51989818708708,5.0537021811869325,17.529625475994937,5.834312924936129,17.191073503136412,5.78156027139278,battery,tesla_s60_60kwh,0,0,0,0,0,0,0,37.193470163168065,23.109846028585505,56.98354659945422,17.11083855587171
H194,EV194,ev,115564274.56063084,3893.1922418427166,0.898951744226613,0.9102751195428372,5,5,14,10,5,5,0.9900156298002436,18.145080811350766,6.653728589782944,1.000000000945633e-07,45.084669370729756,0.8258149260015948,6.183968412526948,True,False,0,0,0,0,1,22.299770070947222,BN,230.0,120.0,50.0,231.220.252.17,11727,224.0.2.0,10000,18.057383712989477,6.5657712629930005,18.359397143318596,5.6136266902406735,17.413264279949065,7.465711693893526,17.78774236140968,9.096263934927814,18.854440789381204,5.455008589990609,17.699016966974416,6.06885256104138,17.88928773335835,4.735526725282752,18.217703195395423,6.7514951682659365,17.95051419744672,6.693700917053597,17.7536432403628,5.172599543946454,battery,ford_focus_23kwh,0,0,0,0,0,0,0,36.92865611771711,25.001621333577678,37.13311127340218,59.47392924974673
H195,EV195,ev,225076093.07093504,4242.495124850807,0.9033451617370142,0.89435109180155,5,5,8,53,5,5,0.9900174308837877,18.850721432671225,6.9407845488903845,9.999999989717284e-08,25.179330729718373,1.6336616463995783,6.489371394680568,True,False,0,0,0,0,0,47.58426472120129,CN,230.0,-120.0,50.0,228.4.137.30,10674,224.0.2.0,10000,18.08765075477496,6.1172725068079465,18.276798691030706,4.65628828833009,18.496670617266048,5.741969227989352,18.542072075227786,6.434732863878733,17.621828099359504,6.33944238625172,17.745269667422267,6.176450293259287,17.92951280718004,5.447901571388826,18.147492737662624,6.385116175931505,18.27919729437308,6.889278084471736,16.971228497491754,5.498405564427185,battery,tesla_s60_60kwh,0,0,0,0,0,0,0,50.30992012195219,5.043648773556537,35.99610928008747,59.51959658821052
H196,EV196,ev,109083057.78439394,6309.761826505261,0.8980462848365642,0.8946235030569567,5,5,13,10,5,5,0.9900105102210092,19.983934515599724,6.763644198192056,1.0000000012626464e-07,15.31649383485211,1.1867931105724912,6.784345646787727,True,False,1,0,0,0,0,44.317668587478735,AN,230.0,0.0,50.0,228.4.238.181,11738,224.0.2.0,10000,17.45134154629419,5.284567274927866,18.48023835020917,6.428514200318984,18.347142680312114,2.6578029724195513,18.759117938932583,5.992378891853086,17.85857066777894,7.569825514105036,18.39680473383492,3.8252659110305367,18.786557523970828,6.784462874214246,17.57535113901616,6.2428429929145315,18.24231838631521,5.737611945901728,18.165841069550094,6.230706658168919,battery,tesla_powerwall_13kwh,0,0,0,0,0,0,0,4.061183900554344,37.037343145516694,33.05927772595385,39.34797017248042
H197,EV197,ev,112736234.63322917,7024.712173810638,0.8993214926392438,0.7355994799384595,5,5,38,5,5,5,0.990081421538857,17.91808326762205,6.63637225914868,1.0000000006248284e-07,39.91577024189636,0.5107445381394824,6.757864960322092,True,False,1,0,0,0,0,61.47857167643014,BN,230.0,120.0,50.0,229.147.217.132,11555,224.0.2.0,10000,18.312879280383257,6.384567856189673,18.690672696931884,6.056080061093373,17.970359853861158,5.727474452498196,17.756192600061375,6.087754891151896,17.939405030561485,7.319047874354522,18.14469466179805,4.206985596624661,18.327913384852568,4.960389073495366,18.389632941078652,6.801402169815713,18.652785548190494,5.843205396492891,17.993779383807887,6.855227794406105,battery,tesla_powerwall_13kwh,0,0,0,0,0,0,0,46.69262169645446,20.0761203208381,21.89161377304225,45.870850232651144
H198,EV198,ev,33318983.698503077,2756.4551109755575,0.9030866472331025,0.6427395223121888,5,5,32,7,5,5,0.9900559329300528,19.09113526754498,6.972762004436931,9.999999986751335e-08,23.26377661851729,1.0984266068157589,6.528121962860378,True,False,0,0,0,0,0,73.33843049544748,CN,230.0,-120.0,50.0,228.114.245.54,12039,224.0.2.0,10000,17.37960138053071,6.16428092450126,17.27032369345488,5.771616120790528,17.712772971764878,4.345690196731523,18.553215670519222,6.4035126694692375,17.096235512898247,4.348054888791944,17.59560187100642,7.100798497204392,18.00636139077511,7.102824355158933,17.946978941783733,6.977285641026002,17.331948029903874,7.549191932214411,17.714729249464703,5.899496162289877,battery,tesla_s60_60kwh,0,0,0,0,0,0,0,57.187178523140304,19.2385133886042,38.85116288314449,39.86517293763537
H199,EV199,ev,84021685.47124033,2631.6271668409668,0.9019387443644922,0.6480972568817951,5,5,52,9,5,5,0.9900323585602678,20.545159757579928,6.890151805301015,1.0000000016441097e-07,31.135018813630676,1.9677107495413557,6.634482710412281,True,False,0,0,0,0,0,28.267626483981335,AN,230.0,0.0,50.0,225.52.240.142,10938,224.0.2.0,10000,17.721281794640166,5.587218141771247,18.03687677013171,4.891326984673865,18.395182584992156,9.789243278773556,18.464188354436576,6.061598936750173,18.40187179882243,6.545210187195374,17.563199263196125,5.08860279159852,16.912988679860938,7.511132362191647,17.872164800843308,4.568097532366676,17.959790397948726,6.354143567606836,18.18295858191095,5.2512567669197345,battery,tesla_powerwall_13kwh,0,0,0,0,0,0,0,4.943846699890441,31.442411708309894,47.72899491834277,25.604597177060512
H200,EV200,ev,252120962.44128767,5753.841839920616,0.8984721445677405,0.847451099237299,5,5,51,44,5,5,0.9900275280294281,18.49865967117787,6.954311850222014,1.0000000007443683e-07,28.227076581699592,1.5820494450936433,6.482327333201409,True,False,0,1,0,0,1,29.385520588952097,BN,230.0,120.0,50.0,234.98.15.203,11456,224.0.2.0,10000,18.021152239773585,5.936163622863034,17.85244396169958,7.6197988811739314,17.731803095106926,4.056911107800474,18.11576120827617,6.58862393666865,17.632046029805153,6.063525175193643,18.062046169161754,7.4996973764731845,17.663509300881564,4.726149358784857,17.901455804901808,5.44196715735742,18.008588624231184,5.324636432346063,17.325531259615495,5.362768679707428,battery,ford_focus_33kwh,0,0,0,0,0,0,0,22.115372761112393,29.95862800063855,44.15449556314833,47.95556504454061
H201,EV201,ev,195841064.84026825,5356.981591100234,0.9015845220735843,0.8570509921089489,5,5,53,12,5,5,0.990025974898584,18.76241234364735,6.894712048359624,1.0000000012348522e-07,12.460304537759402,1.8103645573361398,6.653399587227595,True,False,0,0,0,0,1,64.52595172984496,CN,230.0,-120.0,50.0,232.108.64.61,11111,224.0.2.0,10000,17.165743115534905,7.088411315587936,18.52148591521413,5.405477926707244,17.24447344717651,6.870860666861072,18.43983317948388,5.923464547369042,18.50769042205109,6.465505851130041,18.34290360962075,6.134428797593873,18.762536071800213,6.943206796433161,18.052076414974596,6.829919146347257,18.068007500202174,6.515704087736678,18.357606072585334,6.460826571122144,battery,nissan_leaf_30kwh,0,0,0,0,0,0,0,22.149371920694666,7.59513116269613,53.511859554897555,18.10753716813655
H202,EV202,ev,65755357.88619451,2248.128457251709,0.8998352973429319,0.9161361897218535,5,5,26,44,5,5,0.9900615037077634,18.726160450085665,6.9414418858710905,9.999999993488863e-08,27.99752022940711,1.3710659287006421,6.167355307412872,True,False,0,0,0,0,1,30.95305014195536,AN,230.0,0.0,50.0,234.3.95.240,10150,224.0.2.0,10000,18.225460406183185,4.3091216024700545,17.366503959902296,7.669855054609788,18.075668883174973,3.8380453267165646,17.687091639060572,6.952201271081655,18.046383083741386,5.438274742097059,18.60639746288691,5.576097039375421,18.783055315909333,6.065859922456998,17.664788711748372,5.264282354155631,18.272946294436604,5.464037572500751,17.36343264445331,8.337470763594103,battery,tesla_s60_60kwh,0,0,0,0,0,0,0,47.32281738159778,53.54486251414653,17.78150661810433,11.091366027289675
H203,EV203,ev,58025648.3818659,6660.85605369593,0.8967525503687911,0.7041536675871352,5,5,20,17,5,5,0.9900813418579504,20.47118208294645,6.907418393314175,1.0000000007049058e-07,18.34358465482375,0.8709601469976083,6.575212585022467,True,False,1,0,0,0,1,61.88434952933507,BN,230.0,120.0,50.0,231.132.19.16,10713,224.0.2.0,10000,18.31570149258899,6.668492545252939,17.822036503254218,7.228778421609325,18.611423988373378,6.0047672257616025,17.856740337948587,7.905084478847224,18.294615229905492,5.390626280389393,18.12583687268624,6.556727698747373,17.920973065982935,4.586283354078711,17.983911346009045,4.411430433712422,17.86273620288655,5.241631339110668,18.599843890689947,6.811681985528876,battery,tesla_powerwall_13kwh,0,0,0,0,0,0,0,19.209876588738254,44.71260375222467,46.08121056087997,27.481919879340126
H204,EV204,ev,281608561.7036052,3167.5169165765715,0.8966633176725437,0.7125586943906161,5,5,2,28,5,5,0.9900207300693259,17.540268592294137,6.742894396940224,9.999999987089042e-08,17.637565333434964,1.5215359128168653,6.972482484483864,True,False,0,0,0,0,0,55.73103268477615,CN,230.0,-120.0,50.0,237.16.45.72,12786,224.0.2.0,10000,17.865065382819775,5.805676331327337,18.19491823211648,6.442909634574617,17.520396715746987,5.851706993891549,18.116789965457247,6.87020294224491,17.42242611263876,8.494418934466001,17.24610719184911,7.134996980867722,18.10537856675866,7.327119827318595,17.77002662963663,6.264845842865278,17.82778509385739,5.161676569283678,18.182070981169183,6.3329072242761795,battery,ford_focus_33kwh,0,0,0,0,0,0,0,52.31041860078766,25.638786561607994,9.524403840972212,21.64275409662506
H205,EV205,ev,150054018.69868037,4386.0491864497535,0.9021639166449014,0.8295926610098162,5,5,5,22,5,5,0.9900221115980536,18.503026416971515,6.981480806703084,9.999999991950773e-08,27.783634727734174,1.9156127980417632,6.438926046712141,True,False,0,1,0,0,1,55.559229542370986,AN,230.0,0.0,50.0,230.129.10.118,10828,224.0.2.0,10000,18.15069461895221,4.908666740970614,18.30525875043148,7.784300583769352,18.900872053295124,5.972385913972754,18.724172539835884,5.445729882994724,18.09532367672548,7.42100990898397,17.48776912867952,6.522852838411834,18.168435948599598,4.665271044341801,18.698057916198316,6.204724074818691,18.061419069772526,2.9082120597614685,18.14169125658065,5.573903746518698,battery,ford_focus_33kwh,0,0,0,0,0,0,0,54.48561311400797,18.936986593875545,57.555976738310676,42.9593383318899
H206,EV206,ev,255138803.93499523,7297.892616596641,0.8986100847086077,0.7760839230393416,5,5,59,25,5,5,0.9900195529344309,20.84733259272246,6.764395176510009,9.99999998801214e-08,24.560151322432986,1.8733497826290264,6.711751744263734,True,False,0,0,0,0,0,29.02172953897093,BN,230.0,120.0,50.0,226.28.107.13,11363,224.0.2.0,10000,18.3851984164132,6.77433486673521,17.2789537023205,6.790037090960028,18.05966315470848,4.945768441296728,19.003985807227807,5.448586878421333,18.243763609206958,3.8468252280634867,18.288624544944447,4.410612291637095,17.838353765997027,5.340955785826456,18.212727859792924,6.6199898911584265,18.038870678091893,6.714713210217989,18.54394972967936,4.820025172494137,battery,mitsubishi_imiev_16kwh,0,0,0,0,0,0,0,53.22682040990531,9.555569624887227,12.860588074785205,44.09754495948174
H207,EV207,ev,226123839.10712227,4637.5243537275555,0.8993129811960215,0.6782246571315413,5,5,16,55,5,5,0.9900220214538191,20.3440596434242,6.83956163438925,1.0000000001324476e-07,21.7325915170381,1.0758092150352905,6.5065974481341495,True,False,0,0,0,0,1,40.20051286965052,CN,230.0,-120.0,50.0,235.49.60.35,12420,224.0.2.0,10000,17.51803225866663,6.517342501876634,17.992237087740605,5.0146797427488945,18.752983890249624,6.767888638603781,17.997001964802408,8.194999128272825,18.14022717945556,5.375816594855325,18.08674960212533,5.118323166046245,16.773721548791055,6.354127377551672,18.69068025012374,6.343262976541375,18.45378757915555,6.853008928758765,17.364152377374293,7.336060486652609,battery,nissan_leaf_30kwh,0,0,0,0,0,0,0,35.84579277640959,9.255597321000941,26.640946934905333,55.548128313739284
H208,EV208,ev,240763880.78794193,3900.310012971742,0.9035158708518517,0.8068187776988385,5,5,33,53,5,5,0.9900282744874032,19.904867832457303,6.998656711461534,9.999999992278548e-08,21.009220288872147,1.256400011098085,6.055278229958024,True,False,0,0,0,0,1,62.29133987692631,AN,230.0,0.0,50.0,237.149.220.235,12922,224.0.2.0,10000,18.16920219727019,5.803252519925845,17.88914201912957,5.577786489921644,18.36332743405648,4.920665746264916,17.749717227042215,5.472382982102172,18.489652672905958,8.068563513561372,17.96647253624244,6.920208774010028,18.183576183391516,5.249814739000332,18.311090407667354,5.8049237445427755,17.92650306754074,4.566177962035551,18.076680345173507,5.915773763784095,battery,tesla_3_75kwh,0,0,0,0,0,0,0,14.877439937880679,23.277618011878946,28.932702522537028,59.231620595756866
H209,EV209,ev,21934799.219909232,4740.969415787333,0.9032451501141157,0.963445528222145,5,5,19,57,5,5,0.9900302341842878,18.40186496377141,6.96781013771719,9.999999991766058e-08,36.88577391656459,1.256757302901166,6.071473466379117,True,False,0,0,0,0,1,28.874617791420516,BN,230.0,120.0,50.0,238.237.223.228,12132,224.0.2.0,10000,18.148727733993283,5.06449000961803,17.25906357271095,6.19140219310864,18.12845792475476,6.963938350812855,18.096852950573506,4.98398854768355,17.184274718702614,6.071559867114999,17.53183044006028,6.85303809413069,18.784183474368,6.057046973300183,18.15336853804622,7.0133348808110965,18.21783249204934,5.997488183524408,17.380058593665982,6.971076010516396,battery,tesla_s60_60kwh,0,0,0,0,0,0,0,39.16481208447747,3.972739043665502,34.35380451561108,59.725285659591854
H210,EV210,ev,103468332.25079767,6037.9699833010145,0.9014358521288922,0.7143489859675112,5,5,46,51,5,5,0.9900174763186234,20.996980168127568,6.955934555787681,9.999999992466954e-08,29.971838375997137,0.2769184549419457,6.549634857482691,True,False,0,0,0,0,1,72.3040985580568,CN,230.0,-120.0,50.0,235.246.228.161,11854,224.0.2.0,10000,17.572088095455197,8.186898424339187,18.416186129217966,5.810146629160854,17.906303862683696,7.51279040705613,18.03957609742034,6.418577174910718,17.339723833450584,5.681036132427452,17.317472635118698,6.132444558393363,18.360293636492738,4.89373892510083,17.62678704687046,5.035107730049938,18.381064165079685,6.326639004176178,17.932435685252493,4.538302643586041,battery,tesla_s85_90kwh,0,0,0,0,0,0,0,51.02316615760495,6.555864004740605,3.942676146204284,20.749397045620036
H211,EV211,ev,67277995.41040657,2784.7634072236115,0.8974391796490979,0.7328516311552974,5,5,35,43,5,5,0.9900713897411345,17.412595297388606,6.876814494209707,9.99999999982521e-08,29.924831011631703,1.129142733342681,6.723672467209558,True,False,0,0,0,0,1,66.99118975733609,AN,230.0,0.0,50.0,225.200.13.116,12842,224.0.2.0,10000,17.81656643147346,6.652192029851875,18.178091221106587,5.5762969666200926,18.132740395925865,6.507763568025409,18.42063012623237,5.439593200541716,17.959509871150065,6.835350577400601,18.32414866246515,7.105450582970567,18.11121719422429,4.3567770607809635,18.048472643089365,5.77838240490853,18.473464070337194,6.567421129691433,17.94776268626477,6.210537721375954,battery,tesla_3_75kwh,0,0,0,0,0,0,0,28.22637024486587,41.68640029523099,5.944059916072943,13.261259708891535
