house,name,with_dr,cop,heating_setpoint,cooling_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,proposed_status,actual_status,proposed_demand,actual_demand,mode,floor_area,ceiling_height,heating_power_thermal,cooling_power_thermal,heating_power,cooling_power,ventilation_power,standby_power,min_heatingtime,min_coolingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,mass_change,volume,air_part,material_part,Ua,U,Um,Ca,Cm,Cp,mass_fraction_external_heat,mass_fraction_internal_heat,schedule,schedule_skew,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,connected,load_class,load_type,priority,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_chargingtime,min_dischargingtime
H185,AC185,True,3.4848900154224998,19.999215349152454,19.999893017946846,0.9994099085088467,23.999435598357284,15.999182323599815,21.889181996860458,19.33180250911312,21.79328950962966,0,0,0,0,1,20.933732348934438,2.4,3000.0,2100.0,900.0,600.0,0,0,32.369782443764976,40.358070113709246,19,114,5,5,3.2816597212901675,50.24095763744265,0.8300000000000003,0.1699999999999997,28.201722800169943,28.201722800169943,141.00861400084972,5138885.681083452,10710367349.150005,1006.0,0.49537203643679933,0.4808090358732089,P4,340,BN,230.0,120.0,50.0,237.118.57.43,12983,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,44.02224942725799,P3,0,0,0,0,0,0,0,26.05258972764667,50.235074280719104,5,5
H186,AC186,True,3.5062938206649337,20.000390613137462,20.000130573526597,0.9996488609366554,24.000246001152252,15.998015615011642,19.184093781524403,21.907478954188445,21.68272932827288,0,0,0,0,0,14.91019096455572,2.4,2100.0,1500.0,600.0,400.0,0,0,35.70667123496212,35.668687936554164,103,68,5,5,1.3819987028735732,35.78445831493373,0.9000000000000004,0.09999999999999964,21.316864680156733,21.316864680156733,106.58432340078366,3968897.76688539,4487371072.692674,1006.0,0.48231062035015043,0.49985465875157814,P4,36,CN,230.0,-120.0,50.0,237.83.186.142,11639,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,33.80659885226345,P2,0,0,0,0,0,0,0,27.70145277438441,44.57377268855048,5,5
H187,AC187,True,3.515345249409787,20.00223217011217,19.99770462792596,0.9986809415026255,23.99777741731346,16.000598558857643,20.0726196278269,18.710848924092726,21.468979506876572,0,0,0,0,1,36.80649051697105,2.4,5300.0,3800.0,1500.0,1100.0,0,0,46.1536317266811,37.074014833938215,0,81,5,5,3.365296205768773,88.33557724073053,0.6500000000000001,0.34999999999999987,48.14761646972038,48.14761646972038,240.73808234860192,7075904.507827479,38770484850.95661,1006.0,0.46778117291008997,0.5239187122485836,P3,-406,AN,230.0,0.0,50.0,237.123.183.48,10978,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,21.184951901404837,P4,0,0,0,0,0,0,0,37.721264062265426,39.822782138332315,5,5
H188,AC188,True,3.509626373580192,19.998782569596703,19.999842386605625,1.0014125445779964,24.00175631223097,15.998607130773014,21.900965091608796,21.107923392292246,22.381317223479876,0,0,0,0,1,18.894235499161137,2.4,2700.0,1900.0,800.0,500.0,0,0,52.503717364154134,45.96129374201637,45,115,5,5,2.0084332671780136,45.34616519798673,0.55,0.44999999999999996,26.249488272377622,26.249488272377622,131.24744136188812,3073521.1829159046,25588841021.22391,1006.0,0.5567299962926041,0.4862295139909815,P3,556,BN,230.0,120.0,50.0,224.33.80.215,10292,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,50.63688583098119,P5,0,0,0,0,0,0,0,23.397419411600797,31.33907048971996,5,5
H189,AC189,True,3.496357451092798,20.000773251734586,19.999492087548315,0.9988396696312644,24.00101766543405,16.00056843794818,19.346013529806154,19.375025099619265,21.301950228565143,0,0,0,0,0,72.0,2.4,10400.0,7400.0,3000.0,2100.0,0,0,43.897666629082636,43.8111194553738,47,87,5,5,2.321709965967346,172.79999999999998,0.53,0.47,93.9180072948095,93.9180072948095,469.5900364740475,11286325.286911221,101844863999.99998,1006.0,0.530603498283805,0.5333353970080881,P4,-59,CN,230.0,-120.0,50.0,231.40.35.126,11428,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,21.125589265410877,P4,0,0,0,0,0,0,0,56.22462581306378,46.00530626538058,5,5
H190,AC190,True,3.5188478565769654,19.998890692878696,19.998536894721585,0.999820700358031,24.001172726210193,15.998898475111265,18.405778974402775,19.105491729673773,22.20223880196356,0,0,0,0,0,32.099553946831485,2.4,4600.0,3300.0,1300.0,900.0,0,0,45.47275929262422,37.808518227858215,86,90,5,5,3.4791477718810766,77.03892947239557,0.7300000000000002,0.2699999999999998,42.60618804131493,42.60618804131493,213.03094020657466,6930523.726633846,26083840740.76367,1006.0,0.5418376407859791,0.4752938632564054,P3,-720,AN,230.0,0.0,50.0,233.81.204.131,10495,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,28.344878513156218,P5,0,0,0,0,0,0,0,1.7745762200175652,47.70350433104526,5,5
H191,AC191,True,3.500656998127602,20.000368878703206,19.998873067547507,1.0017617170607231,24.00106597403695,16.001270837024673,20.944975908034248,20.20415132271467,21.903500748501852,0,0,0,0,0,72.0,2.4,10400.0,7400.0,3000.0,2100.0,0,0,41.277022524256964,56.456576408433975,50,12,5,5,3.522415470539899,172.79999999999998,0.7000000000000002,0.2999999999999998,93.3616339929778,93.3616339929778,466.808169964889,14906467.36007143,65007359999.999954,1006.0,0.4394272193195766,0.4899208284245303,P3,-463,BN,230.0,120.0,50.0,232.193.249.52,12549,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,29.18510478390261,P2,0,0,0,0,0,0,0,13.309843436324876,36.61952586110171,5,5
H192,AC192,True,3.5027422796107692,20.00089330543723,20.000137207415037,1.000774241333193,24.000291959145407,16.00327417728095,18.397657794539825,18.076954670629743,22.056555131832457,0,0,0,0,0,10.541943233748068,2.4,1500.0,1100.0,400.0,300.0,0,0,59.96996406046182,49.35470912611051,31,47,5,5,3.397851229637682,25.300663760995363,0.8400000000000003,0.1599999999999997,16.26761322439999,16.26761322439999,81.33806612199996,2619052.2120931908,5076325177.006101,1006.0,0.5085784097586101,0.5140537204885403,P3,160,CN,230.0,-120.0,50.0,234.100.74.246,11135,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,77.07012077527358,P5,0,0,0,0,0,0,0,30.18958778614529,34.90386685639214,5,5
H193,AC193,True,3.5095474224624055,20.00096080948573,19.999908277028922,1.0001825184426933,24.00036044994971,16.00203539627343,21.538280145253466,20.61319334083642,22.636336995160505,0,0,0,0,1,55.36698065551093,2.4,8000.0,5700.0,2300.0,1600.0,0,0,36.9253049976654,34.027823787799065,101,100,5,5,1.8753057183234518,132.88075357322623,0.8100000000000003,0.18999999999999972,74.43736108267284,74.43736108267284,372.1868054133642,13264169.303042358,31660168346.356834,1006.0,0.5275781033361319,0.5025079169294926,P3,-104,AN,230.0,0.0,50.0,228.71.157.41,10256,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,59.99156755536306,P5,0,0,0,0,0,0,0,1.6173369232898627,59.490361627379556,5,5
H194,AC194,True,3.4999606875003058,19.99895210887653,20.000084471580855,0.9998246489955764,24.00169874530433,16.001063447688306,21.910286550098924,20.60300089567991,22.212539406046986,0,0,0,0,0,31.740561170136264,2.4,4600.0,3300.0,1300.0,900.0,0,0,50.31179278348377,30.32454198298998,78,112,5,5,3.5456960068797008,76.17734680832703,0.8700000000000003,0.12999999999999967,42.16716032937707,42.16716032937707,210.83580164688533,8167291.388759893,12418431076.693441,1006.0,0.6107709685125816,0.505131432707476,P2,54,BN,230.0,120.0,50.0,230.16.36.93,12973,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,38.81010282650041,P3,0,0,0,0,0,0,0,34.2637903523689,56.59558468749779,5,5
H195,AC195,True,3.4922383029091,19.999120062715008,19.998161983274514,0.9987617526680521,24.0016422286513,15.999837581304506,20.12215628653849,21.72419901997784,22.186230765445764,0,0,0,0,0,17.57245466915444,2.4,2500.0,1800.0,700.0,500.0,0,0,30.667783791810734,55.35941710950947,118,37,5,5,1.2792821571311477,42.173891205970655,0.8200000000000003,0.17999999999999972,24.496493120970527,24.496493120970527,122.48246560485264,4261774.643033931,9519490723.01168,1006.0,0.4845343646810352,0.5647066788402808,P5,-229,CN,230.0,-120.0,50.0,238.124.44.99,12798,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,30.09803628236923,P5,0,0,0,0,0,0,0,25.281471303649834,55.73921277451456,5,5
H196,AC196,True,3.503786739091783,19.999060460965246,20.000083729244515,0.9980149380443625,24.00090651401017,15.998229663511257,21.099937083834376,19.853482999189293,22.30018698645822,0,0,0,0,1,12.58290097663572,2.4,1800.0,1300.0,500.0,400.0,0,0,37.638246403891756,34.967719035886006,0,34,5,5,3.2417536930870554,30.19896234392573,0.6600000000000001,0.33999999999999986,18.407354503384326,18.407354503384326,92.03677251692163,2456229.3211137434,12875629584.95617,1006.0,0.39518899962900145,0.5398255938627654,P4,191,AN,230.0,0.0,50.0,224.154.114.162,10198,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,69.04744235746162,P2,0,0,0,0,0,0,0,16.993706817839445,38.6765973511708,5,5
H197,AC197,True,3.518327436693372,20.00006803809264,20.000656252400045,0.999700763212284,23.99972905702831,16.000076236670132,21.90152839844271,21.907711333087246,21.884961939010985,0,0,0,0,0,26.80942877653685,2.4,3900.0,2800.0,1100.0,800.0,0,0,53.9015380639991,54.68098903072226,113,87,5,5,3.695974159525692,64.34262906368843,0.7600000000000002,0.23999999999999977,35.710743049709805,35.710743049709805,178.55371524854903,6026225.099200412,19364557643.007652,1006.0,0.45958144314016575,0.48218415254726676,P3,-90,BN,230.0,120.0,50.0,237.32.241.85,11729,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,76.62226521571148,P3,0,0,0,0,0,0,0,12.461830811436608,43.11932051679987,5,5
H198,AC198,True,3.4903663119023363,20.000924155406643,19.998472303999915,0.9986927083310257,23.99939301853019,16.00153399291118,20.158543639611377,20.785909820840544,21.16164900713613,0,0,0,0,1,62.840701603443165,2.4,9000.0,6400.0,2600.0,1800.0,0,0,46.04358726902697,59.26200708951448,74,55,5,5,1.1296697083694978,150.81768384826358,0.7000000000000002,0.2999999999999998,80.81603699656678,80.81603699656678,404.0801849828339,13010178.712996025,56737612663.71673,1006.0,0.5100591119732393,0.424352131991798,P3,794,CN,230.0,-120.0,50.0,236.163.95.45,12895,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,23.973235104763273,P3,0,0,0,0,0,0,0,49.404371010225,49.48363772249719,5,5
H199,AC199,True,3.4862221749255746,19.999967821579332,19.999465844306847,1.0005587617186853,23.999678888539812,15.999209658991678,21.561097256234003,21.86111507969657,21.729694960039122,0,0,0,0,1,40.41511187574208,2.4,5800.0,4100.0,1700.0,1200.0,0,0,52.547486971005725,30.783004933208588,31,97,5,5,1.0564503376540004,96.99626850178099,0.6900000000000002,0.30999999999999983,51.60173273253219,51.60173273253219,258.008663662661,8247780.094449906,37706329417.382324,1006.0,0.49347878126374556,0.43742818655518134,P2,-176,AN,230.0,0.0,50.0,233.241.147.187,10062,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,45.496327805964576,P5,0,0,0,0,0,0,0,5.4879381535253735,32.50847492134929,5,5
H200,AC200,True,3.488502701119874,19.99969005267012,19.999946303839014,0.9989955414256858,23.999133425669132,16.000645757155247,20.490805830196578,21.652466329542225,21.773896736064266,0,0,0,0,0,43.17741358696975,2.4,6200.0,4400.0,1800.0,1300.0,0,0,31.611473517515837,44.47168532952424,91,95,5,5,2.5296624830898438,103.6257926087274,0.6900000000000002,0.30999999999999983,59.120479355083596,59.120479355083596,295.60239677541796,8811501.336612375,40283490618.71666,1006.0,0.47245792625540955,0.5512468160073761,P3,-106,BN,230.0,120.0,50.0,229.214.19.142,11613,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,45.374032096172776,P5,0,0,0,0,0,0,0,55.077588950944545,41.54581108491204,5,5
H201,AC201,True,3.5042343519345103,19.999319456071465,19.99918417801667,1.0001498326554612,23.99980659255326,15.998139953635112,18.591849204070556,20.36257875352846,21.961102022017972,0,0,0,0,1,25.8900856574725,2.4,3700.0,2600.0,1100.0,700.0,0,0,56.92148969522365,46.14988968523268,75,31,5,5,3.701950349493635,62.136205577934,0.51,0.49,34.51716917784911,34.51716917784911,172.58584588924555,3905241.1819307394,38180212879.41733,1006.0,0.49924667473953316,0.4997725261108023,P5,367,CN,230.0,-120.0,50.0,226.248.224.45,11328,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,30.406397647425855,P5,0,0,0,0,0,0,0,17.462388045108028,47.92918650427224,5,5
H202,AC202,True,3.47426096265305,19.998508659069977,20.0001120414139,1.0009955909446606,23.998444015630298,16.000292778758794,19.729561013503975,20.08453741481546,22.461758717500384,0,0,0,0,1,30.556897529613202,2.4,4400.0,3100.0,1300.0,900.0,0,0,50.59481980540487,40.39973810944824,43,50,5,5,3.4930985664832823,73.33655407107169,0.8800000000000003,0.11999999999999966,40.65165662254875,40.65165662254875,203.25828311274375,7953094.209765861,11035684656.614838,1006.0,0.4951020138636624,0.5258889841513539,P4,235,AN,230.0,0.0,50.0,229.45.28.85,12881,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,20.90046539309974,P2,0,0,0,0,0,0,0,22.18821987519274,58.442932138710376,5,5
H203,AC203,True,3.4868673341812357,20.0010091080969,20.00104949148937,1.0013980881538254,24.000526251305985,16.00023809969487,18.281666733522705,21.354231316173475,21.283528741236307,0,0,0,0,0,24.982215847029046,2.4,3600.0,2600.0,1000.0,700.0,0,0,37.743361338831036,31.98566887451087,90,90,5,5,3.3638992743289675,59.95731803286971,0.56,0.43999999999999995,33.004262752292206,33.004262752292206,165.02131376146104,4137739.8345110845,33082049797.816185,1006.0,0.44827212007847717,0.5720472877890815,P2,-831,BN,230.0,120.0,50.0,234.205.143.202,12301,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,55.705361340127304,P2,0,0,0,0,0,0,0,49.61580075618721,37.023437459655966,5,5
H204,AC204,True,3.509572218186433,20.00189213546335,19.998961380730908,1.000443460729345,24.001299156481824,16.00030880213558,20.830438663907316,18.602903383842538,22.063849424452492,0,0,0,0,0,27.643722392571604,2.4,4000.0,2900.0,1100.0,800.0,0,0,37.66488953602716,32.76213341869143,9,1,5,5,3.562139067975699,66.34493374217185,0.7400000000000002,0.2599999999999998,37.679759600429925,37.679759600429925,188.39879800214962,6050237.732366086,21631102197.29769,1006.0,0.502699192031253,0.4638561546112071,P3,343,CN,230.0,-120.0,50.0,224.153.89.3,12497,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,44.90374627032545,P5,0,0,0,0,0,0,0,9.241296121608208,47.16706798830347,5,5
H205,AC205,True,3.4948587754399916,20.00165021584016,19.999758948671758,0.9993248979800736,23.997632347022922,15.998847961170451,18.6482911937256,20.217510473424433,22.102744492108528,0,0,0,0,1,42.808231741722516,2.4,6200.0,4400.0,1800.0,1300.0,0,0,44.51405855098693,59.98540315009196,38,53,5,5,2.509313133936201,102.73975618013404,0.8100000000000003,0.18999999999999972,55.03386102255299,55.03386102255299,275.16930511276496,10255492.11214865,24478774307.4787,1006.0,0.3605313157726826,0.5275694212476715,P3,754,AN,230.0,0.0,50.0,228.162.55.42,10123,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,53.518918958461406,P2,0,0,0,0,0,0,0,37.492510575707946,34.510092415544484,5,5
H206,AC206,True,3.4964587924306776,19.999200243838537,19.99930231563076,1.0008616540450057,23.99814338736254,15.999829014140937,19.770154538257433,21.097277992060942,22.110235550502527,0,0,0,0,0,43.6308768294324,2.4,6300.0,4500.0,1800.0,1300.0,0,0,36.06611827526199,58.340688828615804,39,93,5,5,3.8432927718264933,104.71410439063776,0.7700000000000002,0.22999999999999976,56.27097948019326,56.27097948019326,281.3548974009663,9936395.353946583,30201641988.347713,1006.0,0.46434302079892975,0.4573102113433187,P2,323,BN,230.0,120.0,50.0,226.149.124.136,11839,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,52.360735044428104,P3,0,0,0,0,0,0,0,42.71399309151378,31.007839224151898,5,5
H207,AC207,True,3.493439535510555,19.998446217051324,19.99935880527913,1.0004187035855943,24.001232380432864,16.00080307033222,20.627159664665015,18.006398361909255,22.526766501535572,0,0,0,0,0,44.86665067151501,2.4,6500.0,4600.0,1900.0,1300.0,0,0,47.036528096083984,43.38667295035843,119,114,5,5,3.593773980783123,107.67996161163602,0.8600000000000003,0.13999999999999968,56.988900786483505,56.988900786483505,284.94450393241755,11412119.183729608,18904294060.538776,1006.0,0.5492610739490137,0.45361674645433087,P5,-105,CN,230.0,-120.0,50.0,235.20.149.185,11770,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,22.737162706431725,P4,0,0,0,0,0,0,0,30.985203033559003,31.435219837162098,5,5
H208,AC208,True,3.5135235804225093,20.001120617815715,19.999938737199972,0.99952358974722,23.999311942943997,16.000440080335878,20.62237992128928,20.17979021352031,22.0026063225652,0,0,0,0,0,16.63642731291078,2.4,2400.0,1700.0,700.0,500.0,0,0,54.59714917928145,45.63941380569084,109,31,5,5,2.4512259609598823,39.927425550985866,0.8500000000000003,0.1499999999999997,23.612191590617616,23.612191590617616,118.06095795308808,4182377.115454158,7510348746.140426,1006.0,0.5299003769696284,0.5228798808395944,P5,-461,AN,230.0,0.0,50.0,226.212.129.214,11490,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,66.5419337426911,P4,0,0,0,0,0,0,0,28.892798931833937,58.173503565999965,5,5
H209,AC209,True,3.496860753205786,19.999803483646705,20.000306089254863,1.0010183637380856,24.0013836501376,15.999257917281861,20.1027602700893,18.09005154995916,19.947016439333886,0,0,0,0,0,12.32812097409545,2.4,1800.0,1300.0,500.0,400.0,0,0,54.91895702916731,56.51767559516908,103,53,5,5,3.8737600701493857,29.587490337829077,0.7100000000000002,0.2899999999999998,18.22737240616476,18.22737240616476,91.1368620308238,2588805.5628386852,10759786736.254913,1006.0,0.44095030084219466,0.508157684444045,P4,-851,BN,230.0,120.0,50.0,230.87.188.102,10276,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,48.824020990487355,P1,0,0,0,0,0,0,0,26.747139452492807,45.19994898710894,5,5
H210,AC210,True,3.495357112538427,19.99906803811459,20.00115279183228,0.9986830562707072,24.000436770038895,16.0005592140644,21.51866543913197,18.989070543329138,21.470934049319496,0,0,0,0,1,49.89588456487082,2.4,7200.0,5100.0,2100.0,1500.0,0,0,56.776789846967574,52.08110202079439,76,65,5,5,2.7925152005515192,119.75012295568996,0.8300000000000003,0.1699999999999997,67.839585320381,67.839585320381,339.197926601905,12248615.892352287,25528331211.693943,1006.0,0.5493478750412274,0.47218688773347367,P4,805,CN,230.0,-120.0,50.0,224.149.9.184,11934,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,39.172990618145135,P5,0,0,0,0,0,0,0,52.61145181544145,38.14916129050053,5,5
H211,AC211,True,3.4975194187632175,19.997441505631876,20.001059310263148,1.0011571400029269,23.998657329412353,15.99953536998407,19.613505583379062,21.026245926808492,22.612111129235455,0,0,0,0,0,65.5230828747319,2.4,9400.0,6700.0,2700.0,1900.0,0,0,37.603658132552994,50.4368991558528,62,81,5,5,3.5016643216168593,157.25539889935655,0.9100000000000004,0.08999999999999964,84.31276880174195,84.31276880174195,421.5638440087098,17635180.62589556,17747844319.781307,1006.0,0.45638387171126493,0.5613102059658062,P3,-113,AN,230.0,0.0,50.0,224.249.192.9,10824,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,45.46443374047643,P2,0,0,0,0,0,0,0,50.78740962086518,33.04640948901708,5,5
H212,AC212,True,3.494746005110824,19.99899461322852,20.00133769816029,0.9998995150026108,23.999639148403055,16.000907500320984,20.548336099763006,21.2469289618669,21.378339027800397,0,0,0,0,0,25.493387303237515,2.4,3700.0,2600.0,1100.0,700.0,0,0,34.81221852938658,58.37586728143083,12,73,5,5,2.3519338962598884,61.18412952777003,0.7600000000000002,0.23999999999999977,36.43323304450903,36.43323304450903,182.16616522254515,5730405.213439697,18413975622.67765,1006.0,0.5107436490312587,0.45468134107508035,P4,46,BN,230.0,120.0,50.0,236.34.233.176,12874,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,34.55515938091037,P5,0,0,0,0,0,0,0,7.438043217524253,40.73982661446144,5,5
H213,AC213,True,3.500831743088342,20.0012219617655,19.998893980751557,0.9995252309290037,24.00094021695591,15.998568227286174,19.98922838973019,21.072079355209034,22.352234771196983,0,0,0,0,1,36.08732472195152,2.4,5200.0,3700.0,1500.0,1100.0,0,0,40.573419122767575,45.241739859179226,77,102,5,5,3.418640427866907,86.60957933268364,0.7200000000000002,0.2799999999999998,47.1402902608828,47.1402902608828,235.701451304414,7684778.972572416,30410355495.291855,1006.0,0.5012554075726112,0.480330069125701,P1,738,CN,230.0,-120.0,50.0,234.22.118.47,11034,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,45.031601567521975,P5,0,0,0,0,0,0,0,10.880579601242495,53.903049707553734,5,5
