house,name,with_dr,cop,heating_setpoint,cooling_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,p_status,a_status,p_demand,a_demand,mode,d_priority,priority,floor_area,ceiling_height,heating_power_thermal,cooling_power_thermal,heating_power,cooling_power,ventilation_power,standby_power,min_heatingtime,min_coolingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,mass_change,volume,air_part,material_part,Ua,Um,Ca,Cm,Cp,mass_fraction_external_heat,mass_fraction_internal_heat,schedule_skew,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,load_type,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,min_cycletime,min_chargingtime,min_dischargingtime
H185,AC185,True,3.9877916417932022,21.29014586234859,22.513033239020576,0.2,23.013033239020576,20.79014586234859,21.895566632745297,21.797200107249488,21.691722663816794,1,0,0,0,1,18,2.4899999999999896,90.03862878811901,2.4,13000.0,-9700.0,3259.9496582911365,-2432.423975801848,9.003862878811901,1.8009254711605522,120,60,14,55,5,5,1.1676764349741016,216.09270909148563,0.6600000000000001,0.33999999999999986,117.896781306628,589.48390653314,17576180.143473893,92133287448.24577,1006.0,0.5045556117350681,0.48745415730054253,0.05535824413540786,CN,230.0,-120.0,50.0,236.215.153.118,11060,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_20,0,0,0,0,0,0,0,60,5,5
H186,AC186,True,4.016079882049598,21.16253544093655,21.297794807598507,0.1,21.797794807598507,20.66253544093655,21.78956114816758,22.691001077370732,21.332445279827773,0,0,0,0,0,18,7.409999999999885,153.12484886669478,2.4,22000.0,-16500.0,5477.978687209863,-4108.484015407397,15.312484886669479,1.8013092357861016,60,120,98,5,5,5,1.3210902420443664,367.4996372800675,0.5800000000000001,0.41999999999999993,195.75328978323327,978.7664489161664,26267899.969656374,193554708962.66592,1006.0,0.5536924927757858,0.4717897704136286,0.9871480810864529,AN,230.0,0.0,50.0,237.110.113.88,12707,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_9,0,0,0,0,0,0,0,120,5,5
H187,AC187,True,4.009247112630658,22.452228295333953,22.46453633661217,0.1,22.96453633661217,21.952228295333953,20.959999317034477,23.575782636519115,21.326275039056924,1,0,0,0,1,18,3.6099999999999657,139.16924503166626,2.4,20000.0,-15000.0,4988.467769171018,-3741.350826878263,13.916924503166626,1.8067227516671607,60,60,117,5,5,5,2.18916767806724,334.00618807599903,0.6600000000000001,0.33999999999999986,175.17714966071975,875.8857483035988,27166825.55066403,142406878348.0829,1006.0,0.4768181429227687,0.5368629003721281,-0.5187280181656269,BN,230.0,120.0,50.0,238.182.250.103,10871,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_9,0,0,0,0,0,0,0,120,5,5
H188,AC188,True,4.0112939832271595,22.128262840459136,22.90242961537261,0.30000000000000004,23.40242961537261,21.628262840459136,21.960398754640337,23.069216321518383,22.333583840940733,0,1,0,0,1,18,6.519999999999904,68.27071297577287,2.4,9800.0,-7400.0,2443.101911995919,-1844.791239670388,6.827071297577287,1.8060746797161935,120,60,60,59,5,5,1.2850843351642458,163.84971114185487,0.7400000000000002,0.2599999999999998,91.64926160586097,458.2463080293048,14942313.544699349,53421559820.690315,1006.0,0.4672273175190767,0.5138634702543627,0.19071274456694662,CN,230.0,-120.0,50.0,226.112.243.82,12542,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_7,0,0,0,0,0,0,0,120,5,5
H189,AC189,True,4.005295390231435,22.503880513065845,21.13629429682022,0.4,21.63629429682022,22.003880513065845,19.46307999002488,20.672450773062945,22.04195912926694,1,1,0,0,1,18,8.019999999999872,62.04444564110471,2.4,8900.0,-6700.0,2222.058333501774,-1672.7854870181893,6.204444564110471,1.7976081495893343,60,120,82,101,5,5,2.6139529693528893,148.9066695386513,0.5800000000000001,0.41999999999999993,86.89104732593198,434.4552366296599,10643454.043126268,78426164712.61687,1006.0,0.48962900158631584,0.5303615679706432,0.3717180463370999,AN,230.0,0.0,50.0,236.30.85.160,10646,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_9,0,0,0,0,0,0,0,120,5,5
H190,AC190,True,4.009132797882495,22.420392345916785,22.990304687805253,0.30000000000000004,23.490304687805253,21.920392345916785,22.291224176456293,24.75111536631913,21.338374834014537,0,0,0,0,1,18,2.0799999999999983,94.50824457374597,2.4,13600.0,-10200.0,3392.254805623579,-2544.1911042176844,9.450824457374598,1.796494697791936,60,60,65,24,5,5,1.3697762439043095,226.81978697699031,0.6100000000000001,0.3899999999999999,123.40257007229586,617.0128503614793,17051053.564080566,110928485018.96686,1006.0,0.5349916597865672,0.4805477133150405,-1.3711209222435141,BN,230.0,120.0,50.0,233.67.114.88,10417,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_19,0,0,0,0,0,0,0,60,5,5
H191,AC191,True,3.983388724386868,22.801698693562518,22.03034341481679,0.4,22.53034341481679,22.301698693562518,23.67360178520542,21.599603723739364,21.83537387093131,0,1,0,0,0,18,3.0499999999999776,56.32400993150747,2.4,8100.0,-6100.0,2033.444526869963,-1531.359458507009,5.632400993150747,1.8092140638899146,120,120,119,108,5,5,2.4864873133565752,135.1776238356179,0.7100000000000002,0.2899999999999998,79.24408590600045,396.22042953000226,11827789.922810169,49158694684.06078,1006.0,0.4925043143158943,0.5575795452040614,0.9297133823006271,CN,230.0,-120.0,50.0,237.57.162.173,10012,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_17,0,0,0,0,0,0,0,120,5,5
H192,AC192,True,4.0047433296181705,22.550542800690742,22.074876261697973,0.1,22.574876261697973,22.050542800690742,21.591311843111715,20.54568604219347,22.044456358662483,0,1,0,0,1,18,7.069999999999892,132.58879830755507,2.4,19100.0,-14300.0,4769.34435691315,-3570.76567035906,13.258879830755507,1.7996527464850807,60,60,111,53,5,5,2.004829663066619,318.21311593813215,0.6900000000000002,0.30999999999999983,169.24558358383177,846.2279179191589,27058742.662510876,123702166689.78943,1006.0,0.4770653415173037,0.5151316965515025,-0.25165453060276927,AN,230.0,0.0,50.0,233.136.156.253,10306,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_17,0,0,0,0,0,0,0,60,5,5
H193,AC193,True,4.005154804105681,21.143103555620485,22.122598323858902,0.4,22.622598323858902,20.643103555620485,22.09437641849409,21.502607056023688,22.226073617307282,1,1,0,0,0,18,6.359999999999907,47.721271879449446,2.4,6900.0,-5200.0,1722.7798518366421,-1298.326844862397,4.772127187944945,1.8073856231613938,120,60,61,70,5,5,3.9440005250827506,114.53105251067866,0.55,0.44999999999999996,67.39536092048952,336.9768046024476,7762942.810567473,64629872931.77596,1006.0,0.531643332728855,0.518506585672166,-1.4940622244203876,BN,230.0,120.0,50.0,232.152.3.33,11545,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_9,0,0,0,0,0,0,0,120,5,5
H194,AC194,True,3.985699578533472,21.442662219403807,21.88673992116632,0.1,22.38673992116632,20.942662219403807,23.560508370173586,21.303965655295322,22.130929483013738,0,1,0,0,1,18,5.419999999999927,145.54854839311236,2.4,21000.0,-15700.0,5268.836646169628,-3939.0826354696746,14.554854839311236,1.7973514129222117,60,60,16,28,5,5,2.0284157787727106,349.31651614346964,0.8000000000000003,0.19999999999999973,187.00964356348828,935.0482178174414,34438922.29988688,87608582248.78206,1006.0,0.47618464401513383,0.5053800132870576,0.5759938378120136,CN,230.0,-120.0,50.0,229.17.89.92,10754,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_20,0,0,0,0,0,0,0,60,5,5
H195,AC195,True,3.998410227917445,22.733762794073794,22.557360760486596,0.1,23.057360760486596,22.233762794073794,22.727163207800373,22.974103537516083,22.51595976113166,0,0,0,0,1,18,7.039999999999893,37.52780391329736,2.4,5400.0,-4000.0,1350.5367614099384,-1000.3976010443988,3.752780391329736,1.802984445218907,60,60,102,43,5,5,1.5479247846012085,90.06672939191367,0.6700000000000002,0.32999999999999985,56.21909117565191,281.09545587825954,7436689.355605768,37271413956.96169,1006.0,0.4623369057918474,0.5377674966445369,0.29302747594947526,AN,230.0,0.0,50.0,233.154.195.2,12219,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_20,0,0,0,0,0,0,0,120,5,5
H196,AC196,True,4.000449560636195,22.613287345298634,22.320799487144953,0.4,22.820799487144953,22.113287345298634,24.37249834189167,22.27585934147464,22.730812586295485,1,0,0,0,0,18,8.659999999999858,97.78007944395299,2.4,14100.0,-10600.0,3524.603869210556,-2649.702199548361,9.778007944395299,1.7958639734016202,60,60,20,36,5,5,1.9900405157983687,234.67219066548716,0.8000000000000003,0.19999999999999973,129.3385491254688,646.692745627344,23136201.601625986,58855785418.904106,1006.0,0.5096160964847223,0.49155058623677556,1.1863476308343222,BN,230.0,120.0,50.0,232.165.67.123,11284,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_19,0,0,0,0,0,0,0,120,5,5
H197,AC197,True,3.991761126878561,22.607792062892663,21.65317725379061,0.30000000000000004,22.15317725379061,22.107792062892663,21.596187387771902,23.993314246067275,22.08962345593017,0,0,0,0,1,18,8.739999999999856,54.738469841752426,2.4,7900.0,-5900.0,1979.0763397151388,-1478.044354977129,5.473846984175243,1.7990057759164793,120,60,26,61,5,5,3.3405226209651717,131.37232762020582,0.9100000000000004,0.08999999999999964,78.37335526249608,391.8667763124804,14732814.898889946,14826680895.21637,1006.0,0.48878586573284866,0.4362761227499975,-0.40470893247531786,CN,230.0,-120.0,50.0,225.165.130.140,11600,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_19,0,0,0,0,0,0,0,60,5,5
H198,AC198,True,4.016011628942681,22.269070020454762,21.308208771923567,0.2,21.808208771923567,21.769070020454762,20.105286459583088,21.993752220104906,22.22800492740665,0,1,0,0,1,18,2.9199999999999804,42.969555149874516,2.4,6200.0,-4700.0,1543.8202308274467,-1170.3153362724192,4.296955514987451,1.798385351539928,60,60,71,23,5,5,3.080481592127584,103.12693235969884,0.8400000000000003,0.1599999999999997,61.04722014989626,305.2361007494813,10675588.638808602,20691387708.649937,1006.0,0.4996213444837602,0.5408891466008517,-0.6619359188379114,AN,230.0,0.0,50.0,232.87.94.209,12444,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_9,0,0,0,0,0,0,0,60,5,5
H199,AC199,True,3.9848523609463897,22.36688392556457,22.36103382475754,0.1,22.86103382475754,21.86688392556457,22.25270883022059,21.711835234292185,22.017031337645257,0,1,0,0,1,18,7.029999999999893,158.63012792055736,2.4,22800.0,-17100.0,5721.667438284984,-4291.250578713738,15.863012792055736,1.7972693288890222,60,120,49,117,5,5,2.1783313386540337,380.7123070093376,0.7300000000000002,0.2699999999999998,195.48545055317572,977.4272527658786,34249972.07494539,128901572907.22144,1006.0,0.4452236491886238,0.45936247289282484,0.43736980637766665,BN,230.0,120.0,50.0,237.217.144.83,11141,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_20,0,0,0,0,0,0,0,60,5,5
H200,AC200,True,4.001587707589385,21.904264452369404,22.84307840667128,0.4,23.34307840667128,21.404264452369404,21.41705670221966,22.750833701475887,21.454635628861986,0,0,0,0,1,18,3.0999999999999766,118.81260415307635,2.4,17100.0,-12800.0,4273.30381077697,-3198.7303378915335,11.881260415307636,1.8038794964694458,60,120,90,66,5,5,3.1943052570251393,285.1502499673832,0.7500000000000002,0.24999999999999978,152.4688297671757,762.3441488358785,26355755.2264077,89394603364.77457,1006.0,0.5045676097682866,0.44361619074572406,1.1632775274648015,CN,230.0,-120.0,50.0,224.247.81.74,10982,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_20,0,0,0,0,0,0,0,120,5,5
H201,AC201,True,4.003823147141921,22.05111539125256,21.732263183929238,0.30000000000000004,22.232263183929238,21.55111539125256,23.343209303712513,20.60978598377837,22.592655260392213,0,1,0,0,1,18,8.619999999999859,150.94638114838554,2.4,21700.0,-16300.0,5419.819807847975,-4071.1088879226727,15.094638114838554,1.7995143231215183,60,120,110,79,5,5,1.3189549393210176,362.27131475612526,0.7600000000000002,0.23999999999999977,187.4555098178194,937.277549089097,33930322.299670145,109029174889.00334,1006.0,0.4088250893913328,0.4752063937852386,-0.6355036318976295,AN,230.0,0.0,50.0,235.13.8.207,10638,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_9,0,0,0,0,0,0,0,60,5,5
H202,AC202,True,4.009748898972524,22.449965395132164,21.59002835106712,0.30000000000000004,22.09002835106712,21.949965395132164,21.95655404983584,20.419606064663828,21.123010051378998,0,0,0,0,0,18,3.5699999999999665,71.63038858060587,2.4,10300.0,-7700.0,2568.7394047640532,-1920.3197491925448,7.163038858060587,1.8036880591610995,120,60,1,0,5,5,2.3090282785716103,171.9129325934541,0.53,0.47,95.37999201445098,476.8999600722549,11228580.681091417,101322044211.92998,1006.0,0.4774318719257558,0.5222073191718393,-0.5515913527314977,BN,230.0,120.0,50.0,234.223.92.42,11067,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_9,0,0,0,0,0,0,0,120,5,5
H203,AC203,True,3.9901725538649133,22.702372413837548,21.11925585687292,0.4,21.61925585687292,22.202372413837548,21.478673404866587,21.512319516611463,22.269741915734652,0,0,0,0,1,18,8.969999999999851,95.84446935779343,2.4,13800.0,-10300.0,3458.4970483627853,-2581.3419998649774,9.584446935779344,1.805288673226223,60,120,2,48,5,5,1.7465273326889714,230.02672645870422,0.6900000000000002,0.30999999999999983,126.00964303135426,630.0482151567713,19559954.272771053,89420589643.55663,1006.0,0.4963133589334818,0.5183708249984623,1.276636379070028,CN,230.0,-120.0,50.0,227.64.130.140,10558,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_9,0,0,0,0,0,0,0,120,5,5
H204,AC204,True,3.9995790848088015,21.32176292291961,21.632515164367362,0.2,22.132515164367362,20.82176292291961,21.07583581590221,21.391135108656893,22.51680974002071,1,1,0,0,0,18,7.479999999999883,113.54659828695262,2.4,16400.0,-12300.0,4100.431483475466,-3075.3236126065995,11.354659828695262,1.7962924501261583,60,60,25,101,5,5,3.4382948941005664,272.5118358886863,0.9400000000000004,0.05999999999999961,155.07338497030068,775.3669248515034,31568479.79465598,20503790532.26462,1006.0,0.44232207229012466,0.48799098959028386,-0.8882562095407036,AN,230.0,0.0,50.0,225.118.13.70,10072,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_20,0,0,0,0,0,0,0,120,5,5
H205,AC205,True,3.9916491584134848,21.286456015309206,21.528115001438255,0.4,22.028115001438255,20.786456015309206,21.92346284495239,22.26617784783933,22.601190269409315,0,0,0,0,0,18,6.989999999999894,110.65324976166316,2.4,15900.0,-11900.0,3983.316010247652,-2981.223932197928,11.065324976166316,1.804745818334198,120,60,109,72,5,5,3.349115337138029,265.5677994279916,0.6600000000000001,0.33999999999999986,145.1063362264628,725.5316811323139,21600300.64261079,113227486964.11845,1006.0,0.5208474123290455,0.4671692313823139,-0.17345733952158485,BN,230.0,120.0,50.0,227.115.123.85,11508,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_19,0,0,0,0,0,0,0,60,5,5
H206,AC206,True,3.999718827501596,21.439031811330484,22.07313746020559,0.1,22.57313746020559,20.939031811330484,21.663517078194033,21.446203086714327,21.630170553202266,1,0,0,0,1,18,3.679999999999964,155.61585125096323,2.4,22400.0,-16800.0,5600.393669170002,-4200.295251877502,15.561585125096324,1.7956386155690385,120,120,36,58,5,5,1.2992199097957662,373.4780430023117,0.9400000000000004,0.05999999999999961,196.29223878872963,981.4611939436481,43264667.81091331,28100487955.49375,1006.0,0.48045669463485063,0.5254898273755872,-0.20104113962308004,CN,230.0,-120.0,50.0,225.21.227.224,11034,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_9,0,0,0,0,0,0,0,60,5,5
H207,AC207,True,3.9950721049430817,21.555813476515368,21.213251001648903,0.30000000000000004,21.713251001648903,21.055813476515368,21.14134182435997,22.931668979107712,22.523105392996047,0,1,0,0,1,18,3.729999999999963,88.64520796178991,2.4,12800.0,-9600.0,3203.9471788663404,-2402.9603841497556,8.864520796178992,1.7998065229788993,60,120,69,21,5,5,1.2954220238212735,212.74849910829576,0.56,0.43999999999999995,115.00293511315326,575.0146755657663,14682329.87597768,117386111867.99326,1006.0,0.5109886138345401,0.49227708666839576,0.10204451393110753,AN,230.0,0.0,50.0,231.170.144.135,11608,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_20,0,0,0,0,0,0,0,120,5,5
H208,AC208,True,3.994479154666342,22.07232373666456,21.397046661640218,0.2,21.897046661640218,21.57232373666456,23.21192801317692,21.980334599892892,21.717081703856906,0,1,0,0,0,18,5.429999999999927,143.5215205711661,2.4,20700.0,-15500.0,5182.152465564453,-3880.355710929905,14.35215205711661,1.8046260493054334,60,120,64,51,5,5,3.068170596327375,344.45164937079863,0.53,0.47,181.36635096890558,906.831754844528,22498034.77462343,203012913106.16125,1006.0,0.5322933674967326,0.5076427375818721,0.16367951112754653,BN,230.0,120.0,50.0,233.216.86.106,11760,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_7,0,0,0,0,0,0,0,120,5,5
H209,AC209,True,3.9948027494083904,21.29647519679783,22.596207761016313,0.30000000000000004,23.096207761016313,20.79647519679783,21.804444562140056,23.18055116130504,21.727263936328118,1,1,0,0,1,18,2.7399999999999842,74.88571578209503,2.4,10800.0,-8100.0,2703.5127082556014,-2027.634531191701,7.488571578209504,1.801525766842354,60,60,18,79,5,5,3.9458924152472683,179.72571787702807,0.6900000000000002,0.30999999999999983,100.99054794053197,504.95273970265987,15282688.570307204,69866575567.51585,1006.0,0.5123213503483991,0.5252874583704218,-1.1020736159254316,CN,230.0,-120.0,50.0,230.3.114.52,11895,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_17,0,0,0,0,0,0,0,120,5,5
H210,AC210,True,3.9938887086136963,22.33266795440397,21.596255277063317,0.1,22.096255277063317,21.83266795440397,20.467485093780613,21.258943140388475,21.71875948932481,1,1,0,0,1,18,6.029999999999914,89.4832733334154,2.4,12900.0,-9700.0,3229.9347681317017,-2428.7106396029076,8.94832733334154,1.7948500325114483,120,120,116,29,5,5,2.229573238647272,214.75985600019695,0.7700000000000002,0.22999999999999976,117.97603226399181,589.880161319959,20379065.947828498,61941037667.57674,1006.0,0.4920693622345408,0.5115242274986636,-0.4402975266260876,AN,230.0,0.0,50.0,225.212.226.95,12528,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_7,0,0,0,0,0,0,0,60,5,5
H211,AC211,True,3.9949848190743458,22.332124147278172,22.035072056485305,0.30000000000000004,22.535072056485305,21.832124147278172,22.180577708847014,21.500658351281054,22.00112089638401,0,0,0,0,0,18,3.1899999999999746,62.45554338502251,2.4,9000.0,-6700.0,2252.8245807165135,-1677.1027434222935,6.245554338502251,1.7946356318369485,120,120,102,69,5,5,1.91189652789773,149.89330412405403,0.5900000000000001,0.4099999999999999,84.95415342616505,424.7707671308252,10898699.793406144,77066143382.34113,1006.0,0.43938594549932003,0.4947816328894577,0.902257747755386,BN,230.0,120.0,50.0,233.30.199.246,10749,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_19,0,0,0,0,0,0,0,60,5,5
H212,AC212,True,3.993735043846223,21.78152296795149,22.127490155964164,0.2,22.627490155964164,21.28152296795149,22.794739060315134,21.364803306259876,21.27746636785792,0,0,0,0,1,18,7.62999999999988,66.1956340735581,2.4,9500.0,-7100.0,2378.725652979445,-1777.7844353846378,6.61956340735581,1.7977943733179083,120,60,70,72,5,5,1.4980241942501922,158.86952177653941,0.8800000000000003,0.11999999999999966,91.52766315024212,457.6383157512106,17229144.19952251,23906685636.933586,1006.0,0.5070168193140411,0.5626203835910828,-0.5009507387800384,CN,230.0,-120.0,50.0,236.243.67.138,10874,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_7,0,0,0,0,0,0,0,60,5,5
H213,AC213,True,4.005726002531535,22.588828964123003,21.54007571178216,0.4,22.04007571178216,22.088828964123003,20.325581277927334,20.97375515600791,22.284296637081287,0,1,0,0,0,18,3.0599999999999774,134.03510193813378,2.4,19300.0,-14500.0,4818.102882674153,-3619.818227915814,13.403510193813378,1.8098303613645979,60,60,109,74,5,5,3.408193910498103,321.68424465152106,0.5700000000000001,0.42999999999999994,174.3859793027146,871.9298965135729,22596703.744884696,173458578400.9932,1006.0,0.5167742528019741,0.5746595263552378,-0.31516606716060575,AN,230.0,0.0,50.0,232.222.119.79,11133,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_20,0,0,0,0,0,0,0,120,5,5
H214,AC214,True,4.00742005612736,22.582190969107852,21.272141249715105,0.2,21.772141249715105,22.082190969107852,22.12551502419466,21.320635651940652,21.98756218433404,0,0,0,0,0,18,2.1699999999999964,95.25522739048482,2.4,13700.0,-10300.0,3418.6583408077345,-2570.232183235012,9.525522739048482,1.8019748152531352,120,60,113,77,5,5,1.2372257591463205,228.61254573716357,0.8600000000000003,0.13999999999999968,126.34101291078363,631.7050645539182,24229193.39835043,40135218529.61634,1006.0,0.49780589588408874,0.5378367455342192,-1.4291530132428725,BN,230.0,120.0,50.0,233.53.142.250,11343,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_19,0,0,0,0,0,0,0,120,5,5
