house,name,with_dr,cop,heating_setpoint,cooling_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,floor_area,ceiling_height,heating_power_thermal,heating_power,cooling_power_thermal,cooling_power,ventilation_power,standby_power,min_heatingtime,min_coolingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,mass_change,volume,air_part,material_part,Ua,U,Um,Ca,Cm,Cp,mass_fraction_external_heat,mass_fraction_internal_heat,schedule,schedule_skew,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,connected,load_class,load_type,d_priority,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_chargingtime,min_dischargingtime
H189,EH189,True,1,20.000060110992074,99999,0.9998136683206758,23.00008180435931,17.00153423669178,20.034441752941714,19.1605618592941,22.234584085702863,0,0,0,0,1,74.84644127269128,40.91613190776331,2.4,3300.0,2400.0,0,0,0,0,2.081348167847325,4.343376938233607,0,0,5,5,2.321709965967346,98.19871657863193,0.8700000000000003,0.12999999999999967,53.371688541509755,6.134676843851697,266.85844270754876,1052829.4380190521,16008354776.648539,1006.0,0.530603498283805,0.5333353970080881,P4,-787,CN,230.0,-120.0,50.0,231.40.35.126,11428,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,39.90536771582385,P1,0,0,0,0,0,0,0,2.838408421836946,4.583539797105815,5,5
H190,EH190,True,1,19.999048416790153,99999,0.9980496182328683,23.000654588490995,16.999474700271957,20.462750543197156,19.114434611796007,22.006734749792898,0,0,0,0,0,78.70207867645946,42.56233042601039,2.4,3400.0,2400.0,0,0,0,0,3.7012971526992136,3.054849291188258,0,0,5,5,3.4791477718810766,102.14959302242494,0.7300000000000002,0.2699999999999998,56.49357796718479,6.493514708871816,282.467889835924,918951.214608425,34585809205.53261,1006.0,0.5418376407859791,0.4752938632564054,P3,79,AN,230.0,0.0,50.0,233.81.204.131,10495,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,65.490625890015,P5,0,0,0,0,0,0,0,1.1512916218253078,2.3055190009903463,5,5
H191,EH191,True,1,19.99923505282306,99999,1.0012968546188483,22.999180587400055,17.000259671691804,20.032243507355652,21.54316822555448,22.841913427435287,0,0,0,0,0,53.43077580843285,59.530190457847695,2.4,4800.0,2400.0,0,0,0,0,3.1495973186665163,3.9600502265579256,0,0,5,5,3.522415470539899,142.87245709883447,0.6500000000000001,0.34999999999999987,77.19216462580327,8.872662600667043,385.9608231290164,1144444.7354150447,62706721420.67842,1006.0,0.4394272193195766,0.4899208284245303,P3,-766,BN,230.0,120.0,50.0,232.193.249.52,12549,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,71.86882858876339,P3,0,0,0,0,0,0,0,2.4000317226572965,3.9364103451181314,5,5
H192,EH192,True,1,20.000025085242783,99999,1.0030931479306409,23.00088654709463,17.000839076421812,20.252761272709673,19.650391254608383,22.049541576252572,0,0,0,0,1,56.433852234275406,13.333471125741871,2.4,1100.0,2000.0,0,0,0,0,4.193002314373779,2.0875263577281866,0,0,5,5,3.397851229637682,32.00033070178049,0.8200000000000003,0.17999999999999972,20.575310111507427,2.364978173736486,102.87655055753714,323371.1522787845,7223114646.005882,1006.0,0.5085784097586101,0.5140537204885403,P3,-509,CN,230.0,-120.0,50.0,234.100.74.246,11135,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,36.61425893571125,P4,0,0,0,0,0,0,0,0.6801508904152553,4.8218410229182,5,5
H193,EH193,True,1,19.997483156016166,99999,0.9999182519737091,22.998549590812843,17.0008374557069,20.58646474326721,19.858710729983308,22.054747703375803,0,0,0,0,1,46.19293698913427,40.047802140438606,2.4,3200.0,2400.0,0,0,0,0,2.134688100310483,4.475391316000603,0,0,5,5,1.8753057183234518,96.11472513705264,0.7400000000000002,0.2599999999999998,53.8417062516583,6.188701868006702,269.2085312582915,876505.4147466165,31337244983.684616,1006.0,0.5275781033361319,0.5025079169294926,P3,590,AN,230.0,0.0,50.0,228.71.157.41,10256,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,59.816141103244135,P1,0,0,0,0,0,0,0,0.530776129918159,4.125430795443364,5,5
H194,EH194,True,1,19.99946753335478,99999,1.000121561087648,23.000741622147373,17.001264738003105,19.346992816557076,19.510946087944014,21.789246768616316,0,0,0,0,0,49.87443220701011,25.770091078035936,2.4,2100.0,2400.0,0,0,0,0,4.95539242752529,3.5848325395181972,0,0,5,5,3.5456960068797008,61.84821858728624,0.7300000000000002,0.2699999999999998,34.23542376473761,3.9351061798548983,171.17711882368806,556394.7335519678,20940569849.28336,1006.0,0.6107709685125816,0.505131432707476,P2,-312,BN,230.0,120.0,50.0,230.16.36.93,12973,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,60.72881561796165,P1,0,0,0,0,0,0,0,4.79277222662298,4.6338927827391405,5,5
H195,EH195,True,1,19.99879790432368,99999,1.0016594521420346,22.998924831670884,16.999564416198314,19.984724339632443,20.845522393332143,22.239838130126223,0,0,0,0,0,55.24534790662818,22.394619556427283,2.4,1800.0,2400.0,0,0,0,0,2.7026858757506074,3.600376900691843,0,0,5,5,1.2792821571311477,53.74708693542548,0.6000000000000001,0.3999999999999999,31.218725797809686,3.588359287104562,156.09362898904843,397410.3160227388,26959538806.80941,1006.0,0.4845343646810352,0.5647066788402808,P5,218,CN,230.0,-120.0,50.0,238.124.44.99,12798,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,39.17228588123059,P4,0,0,0,0,0,0,0,4.8248390064055195,3.138823479492581,5,5
H196,EH196,True,1,19.99964238466867,99999,0.9979476710536243,22.9993156695137,16.9997824762232,20.662983341382223,21.64585358481972,22.08183146624683,0,0,0,0,1,33.4610037116262,15.103237042793214,2.4,1200.0,2000.0,0,0,0,0,4.443206162341671,2.4375679133250063,0,0,5,5,3.2417536930870554,36.24776890270371,0.8700000000000003,0.12999999999999967,22.094319816357014,2.539576990385864,110.47159908178507,388627.46370742534,5909111286.518745,1006.0,0.39518899962900145,0.5398255938627654,P4,547,AN,230.0,0.0,50.0,224.154.114.162,10198,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,43.20240859561376,P2,0,0,0,0,0,0,0,2.354532800612028,3.752028222903464,5,5
H197,EH197,True,1,19.999548961790182,99999,0.9997091610808224,22.99868780319521,17.001333852442894,19.125705441892574,19.57227549379477,21.46694784231085,0,0,0,0,0,79.40759928165184,33.90194350048855,2.4,2700.0,2400.0,0,0,0,0,2.289586767137601,4.488606911032431,0,0,5,5,3.695974159525692,81.36466440117252,0.8900000000000003,0.10999999999999965,45.15812713963073,5.1905893263943375,225.79063569815364,892398.433863862,11223441807.497704,1006.0,0.45958144314016575,0.48218415254726676,P3,479,BN,230.0,120.0,50.0,237.32.241.85,11729,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,74.54666034418449,P5,0,0,0,0,0,0,0,0.3881831774613448,3.432574046417564,5,5
H198,EH198,True,1,19.999204573136193,99999,0.9997820688307613,22.999748132542855,17.00059018114838,20.721121831795934,21.094024185180754,22.384528570702376,0,0,0,0,1,77.51210715906848,65.42061551146685,2.4,5200.0,2400.0,0,0,0,0,4.945833750756867,4.758182538763949,0,0,5,5,1.1296697083694978,157.00947722752042,0.7200000000000002,0.2799999999999998,84.13392512510059,9.670566106333402,420.66962562550293,1393128.956853519,55129167644.12692,1006.0,0.5100591119732393,0.424352131991798,P3,4,CN,230.0,-120.0,50.0,236.163.95.45,12895,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,59.27209914427033,P4,0,0,0,0,0,0,0,4.421113116068816,4.379230030103612,5,5
H199,EH199,True,1,19.999433461354695,99999,0.9985858206366564,23.00019445871572,17.00020634242083,18.892929969256247,21.990479261348867,20.84351558671925,1,0,0,0,0,69.04742046903588,54.75611541842445,2.4,4400.0,2400.0,0,0,0,0,4.2160643226334535,3.8043414029175606,0,0,5,5,1.0564503376540004,131.41467700421867,0.6100000000000001,0.3899999999999999,69.91222595103464,8.03588804034881,349.5611297551732,987885.6167101571,64269661935.68317,1006.0,0.49347878126374556,0.43742818655518134,P2,874,AN,230.0,0.0,50.0,233.241.147.187,10062,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,77.3880723111092,P4,0,0,0,0,0,0,0,1.054550188346521,4.15759352562319,5,5
H200,EH200,True,1,19.999706183807017,99999,0.9999964945635242,23.000376563057245,16.999623940038187,20.37985204182735,18.21070739225484,21.552007450503506,0,0,0,0,0,62.505256720036606,27.63476220632801,2.4,2200.0,2400.0,0,0,0,0,4.215601140547502,4.979291015512088,0,0,5,5,2.5296624830898438,66.32342929518722,0.7900000000000003,0.20999999999999974,37.838773858258804,4.349284351524001,189.19386929129402,645694.4005104199,17465611870.59458,1006.0,0.47245792625540955,0.5512468160073761,P3,-77,BN,230.0,120.0,50.0,229.214.19.142,11613,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,37.47240770662363,P1,0,0,0,0,0,0,0,4.78607102230084,3.4575389714158122,5,5
H201,EH201,True,1,19.998947041181985,99999,1.0003282270539802,22.999274915538788,16.99993402368816,20.5822677468728,20.201992375223025,22.26674550999321,0,0,0,0,0,72.74961288295316,32.76107484264508,2.4,2600.0,2400.0,0,0,0,0,2.5173646238521687,4.286863263862949,0,0,5,5,3.701950349493635,78.62657962234819,0.8600000000000003,0.13999999999999968,43.67770650713839,5.020426035303264,218.38853253569195,833298.8647372257,13803682318.499418,1006.0,0.49924667473953316,0.4997725261108023,P5,-289,CN,230.0,-120.0,50.0,226.248.224.45,11328,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,75.28251231749002,P2,0,0,0,0,0,0,0,1.3967542849614234,4.285618937265141,5,5
H202,EH202,True,1,20.001659815261615,99999,0.9998958826458069,23.00043533463075,16.999195590892935,19.689840551079367,19.12226842554916,21.29769896577333,0,0,0,0,0,75.15448920824177,38.1157234702133,2.4,3000.0,2400.0,0,0,0,0,2.771579526008972,2.7536509872229384,0,0,5,5,3.4930985664832823,91.47773632851191,0.5700000000000001,0.42999999999999994,50.70761195339017,5.828461144067836,253.53805976695085,642574.1052661081,49326624983.06017,1006.0,0.4951020138636624,0.5258889841513539,P4,332,AN,230.0,0.0,50.0,229.45.28.85,12881,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,20.335206225334097,P1,0,0,0,0,0,0,0,4.687477397811346,2.619595283268971,5,5
H203,EH203,True,1,20.001832372608167,99999,1.0003966069266537,23.001353177007406,16.9993593672018,18.76905976414881,19.47361320623914,21.52696838932345,0,0,0,0,1,78.87798002824167,31.411693863832667,2.4,2500.0,2400.0,0,0,0,0,3.439035537517875,4.910450085690426,0,0,5,5,3.3638992743289675,75.3880652731984,0.7100000000000002,0.2899999999999998,41.49831240449345,4.76992096603373,207.49156202246724,659620.1317601232,27415623817.25131,1006.0,0.44827212007847717,0.5720472877890815,P2,675,BN,230.0,120.0,50.0,234.205.143.202,12301,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,71.95958321525973,P3,0,0,0,0,0,0,0,1.012150437432036,3.051744406388726,5,5
H204,EH204,True,1,20.00014418099462,99999,0.9977075778459142,22.999561746744124,16.99865301777326,21.37191829409263,20.324860214619996,22.468673415471937,0,0,0,0,0,72.97627400162968,31.583792993939976,2.4,2500.0,2400.0,0,0,0,0,2.5644586162637344,3.421055151735345,0,0,5,5,3.562139067975699,75.80110318545594,0.8500000000000003,0.1499999999999997,43.05027052366854,4.948306956743511,215.25135261834268,794012.6239398932,14258187509.184235,1006.0,0.502699192031253,0.4638561546112071,P3,-820,CN,230.0,-120.0,50.0,224.153.89.3,12497,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,64.63531942729318,P3,0,0,0,0,0,0,0,3.417699527184751,3.4253987581651604,5,5
H205,EH205,True,1,19.99975736560192,99999,0.9988965392416377,22.999290476816658,16.999105943421547,18.438450246014337,19.280134447972387,21.97711091149384,0,0,0,0,0,32.80174437685918,44.48592405253024,2.4,3600.0,2400.0,0,0,0,0,2.998270815431341,3.1679364695545305,0,0,5,5,2.509313133936201,106.76621772607257,0.6200000000000001,0.3799999999999999,57.190686514170054,6.573642128065524,285.9534325708503,815752.6675008498,50876238070.82809,1006.0,0.3605313157726826,0.5275694212476715,P3,684,AN,230.0,0.0,50.0,228.162.55.42,10123,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,27.955160986707714,P1,0,0,0,0,0,0,0,4.007090357506343,2.765998034900898,5,5
H206,EH206,True,1,20.002178923824083,99999,1.0003035253465302,22.99938712058325,17.001077333912733,19.941339763436215,21.290905611532253,21.955699440729298,0,0,0,0,0,54.13163449205434,51.00467902818078,2.4,4100.0,2400.0,0,0,0,0,4.058195626186955,3.821790413600515,0,0,5,5,3.8432927718264933,122.41122966763388,0.7000000000000002,0.2999999999999998,65.78101233694463,7.561035900798234,328.90506168472314,1055971.6432562452,46051104600.96384,1006.0,0.46434302079892975,0.4573102113433187,P2,537,BN,230.0,120.0,50.0,226.149.124.136,11839,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,40.694834476561596,P2,0,0,0,0,0,0,0,0.3170462119106038,4.088318025159012,5,5
H207,EH207,True,1,20.00052021225409,99999,0.9998502405546813,22.99903983942636,17.000680763211516,18.435231574770615,19.887558735111483,22.013346474299606,0,0,0,0,1,55.340517982163654,52.05384805479115,2.4,4200.0,2400.0,0,0,0,0,2.7516951036290607,4.170518979319532,0,0,5,5,3.593773980783123,124.92923533149876,0.8700000000000003,0.12999999999999967,66.11796374255657,7.599765947420296,330.58981871278286,1339418.4894554166,20365963943.74087,1006.0,0.5492610739490137,0.45361674645433087,P5,847,CN,230.0,-120.0,50.0,235.20.149.185,11770,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,55.196351046235804,P5,0,0,0,0,0,0,0,0.9738702741839889,4.300042904077321,5,5
H208,EH208,True,1,19.999224460842303,99999,1.0007810546133524,22.999461892979628,16.997956886456222,18.205467291895403,18.64938965851846,21.743931672994204,0,0,0,0,0,42.91451760505855,22.89147282985768,2.4,1800.0,2400.0,0,0,0,0,4.403098689590703,2.8782281692191187,0,0,5,5,2.4512259609598823,54.93953479165843,0.5,0.5,32.49001916598679,3.734484961607677,162.45009582993393,338522.81008158275,34447088314.369835,1006.0,0.5299003769696284,0.5228798808395944,P5,-403,AN,230.0,0.0,50.0,226.212.129.214,11490,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,30.780764966404433,P1,0,0,0,0,0,0,0,1.5596392621236221,3.436489492004462,5,5
H209,EH209,True,1,20.000903350211576,99999,1.0006360869123672,23.000759425314776,17.00008218251304,18.6886486411024,18.05749668976049,22.25233493664456,0,0,0,0,1,21.15367221825496,16.984454757409573,2.4,1400.0,2000.0,0,0,0,0,2.1970485688170873,3.4787714529654172,0,0,5,5,3.8737600701493857,40.762691417782975,0.7800000000000002,0.21999999999999975,25.111854647555163,2.886420074431628,125.55927323777581,391823.43644156714,11245611308.337955,1006.0,0.44095030084219466,0.508157684444045,P4,168,BN,230.0,120.0,50.0,230.87.188.102,10276,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,26.562260833285485,P2,0,0,0,0,0,0,0,1.4581080378397682,4.601478463878009,5,5
H210,EH210,True,1,19.99899864801104,99999,0.9992606054354854,23.000845325023068,16.998107637260624,18.24185713368712,19.78702920953887,21.713693183181487,0,0,0,0,1,51.23823259321402,28.384003815383224,2.4,2300.0,2400.0,0,0,0,0,3.3056729824288063,2.656245774257896,0,0,5,5,2.7925152005515192,68.12160915691973,0.7300000000000002,0.2699999999999998,38.591540471925,4.435809249646552,192.957702359625,612830.9827146262,23064614428.34986,1006.0,0.5493478750412274,0.47218688773347367,P4,-214,CN,230.0,-120.0,50.0,224.149.9.184,11934,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,61.147872517816076,P3,0,0,0,0,0,0,0,4.603991439323266,2.254705280903363,5,5
H211,EH211,True,1,19.99901162526506,99999,0.9978594172583232,23.000417946881928,17.000114926888177,21.555336515936503,20.266279957905855,21.964718561375843,0,0,0,0,1,72.77654074443763,70.34621673464328,2.4,5600.0,2400.0,0,0,0,0,4.987849259912392,2.074505300314823,0,0,5,5,3.5016643216168593,168.83092016314387,0.7200000000000002,0.2799999999999998,90.51900562988395,10.404483405733789,452.59502814941976,1498019.4052278153,59279912687.68304,1006.0,0.45638387171126493,0.5613102059658062,P3,892,AN,230.0,0.0,50.0,224.249.192.9,10824,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,39.99060293174252,P1,0,0,0,0,0,0,0,1.2382708346719058,4.264802199412406,5,5
H212,EH212,True,1,19.99919670437975,99999,0.9997435298241945,23.00106328184277,17.001733787512155,18.066722590822835,18.191946651401604,22.185596927661667,0,0,0,0,0,28.07661249672764,19.023082108517567,2.4,1500.0,2400.0,0,0,0,0,2.723490153503864,3.551559360011606,0,0,5,5,2.3519338962598884,45.65539706044216,0.8200000000000003,0.17999999999999972,27.18635916994971,3.1248688701091623,135.93179584974854,461358.93071752443,10305336224.482988,1006.0,0.5107436490312587,0.45468134107508035,P4,-99,BN,230.0,120.0,50.0,236.34.233.176,12874,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,67.6928143275626,P4,0,0,0,0,0,0,0,0.17356470071956287,3.528802127760545,5,5
H213,EH213,True,1,19.999955477971362,99999,1.0017965420199717,22.998246604184363,17.000956053497525,19.151204420992006,18.85938196022643,23.07257397759415,0,0,0,0,0,78.28453613183127,37.36886151760082,2.4,3000.0,2400.0,0,0,0,0,3.5991191362030253,2.712460931520813,0,0,5,5,3.418640427866907,89.68526764224197,0.8700000000000003,0.12999999999999967,48.81434110816442,5.610843805536141,244.0717055408221,961553.1976404306,14620492331.038248,1006.0,0.5012554075726112,0.480330069125701,P1,-697,CN,230.0,-120.0,50.0,234.22.118.47,11034,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,46.90588393258703,P3,0,0,0,0,0,0,0,2.680146168811979,2.597592587928545,5,5
H214,EH214,True,1,19.998752849618253,99999,1.0002800260806213,22.9993359147543,17.000692294484892,21.822122525067293,21.834713480874736,21.79747499175553,0,0,0,0,1,72.70057940015536,60.8373411776952,2.4,4900.0,2400.0,0,0,0,0,3.712522479476217,3.424230459989612,0,0,5,5,2.1982362528115136,146.00961882646848,0.7400000000000002,0.2599999999999998,75.47826380293931,8.67566250608498,377.39131901469653,1331515.242061,47604976122.18174,1006.0,0.49795856264078836,0.5041639523841137,P4,-18,AN,230.0,0.0,50.0,227.178.98.23,12054,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,27.150377070277855,P5,0,0,0,0,0,0,0,1.5466810951645877,4.9938992851685855,5,5
H215,EH215,True,1,20.000070875916368,99999,0.9983470189095801,22.998674231024477,17.000020215789423,20.16282586033355,21.508569334989012,21.473939143735684,0,0,0,0,0,20.46110075161895,46.03707706356779,2.4,3700.0,2400.0,0,0,0,0,4.907409303791296,4.019826622752883,0,0,5,5,1.6825114546625062,110.4889849525627,0.6300000000000001,0.3699999999999999,59.33510822277702,6.820127381928394,296.6755411138851,857812.733251458,51264679238.29002,1006.0,0.5138857016944433,0.497372608662659,P4,226,BN,230.0,120.0,50.0,234.137.94.21,12619,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,28.53158852424629,P2,0,0,0,0,0,0,0,0.746557254076734,3.6350672000704902,5,5
H216,EH216,True,1,20.000033956391146,99999,0.9993968296086437,22.999759089844034,17.00157804748226,19.650184947114447,18.392369324568158,22.09683748991442,0,0,0,0,0,41.13318512663426,25.037673149946638,2.4,2000.0,2400.0,0,0,0,0,4.446134250804568,4.234340705144616,0,0,5,5,2.0566868146664703,60.09041555987193,0.7600000000000002,0.23999999999999977,34.5140471994239,3.9671318620027476,172.57023599711948,562796.975718612,18084811466.899036,1006.0,0.4907350183279742,0.4922037177623172,P3,752,CN,230.0,-120.0,50.0,227.213.135.28,10201,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,29.334198412504477,P1,0,0,0,0,0,0,0,4.622770292570273,2.8118371286996116,5,5
H217,EH217,True,1,20.000316543503825,99999,1.0011670736008682,22.998650357910876,16.99968804441408,19.048324428626813,18.256257354559253,21.63859805063644,0,0,0,0,0,38.9631808246648,12.673208920911337,2.4,1000.0,1500.0,0,0,0,0,3.9455546460959594,3.654728547905629,0,0,5,5,3.3660064853659604,30.415701410187207,0.7000000000000002,0.2999999999999998,19.297790380854142,2.2181368253855336,96.4889519042707,262378.8543429596,11442386870.51242,1006.0,0.474168065586616,0.5161700107285833,P1,-13,AN,230.0,0.0,50.0,232.41.238.186,10875,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,48.79169019175251,P4,0,0,0,0,0,0,0,0.19694894927341222,2.8028082823499103,5,5
H218,EH218,True,1,20.001106409333328,99999,0.999373253430294,23.00036104286139,16.99866109132931,20.222467283181892,20.585438523423356,22.283717920912725,0,0,0,0,1,37.50350391853329,53.191743050779536,2.4,4300.0,2400.0,0,0,0,0,3.7667022999019886,2.3173254344454963,0,0,5,5,3.6457670273251406,127.66018332187087,0.7400000000000002,0.2599999999999998,69.62716770746962,8.003122724996508,348.13583853734815,1164180.0126839208,41622326170.26276,1006.0,0.5209759166884319,0.4738103246703254,P1,360,BN,230.0,120.0,50.0,228.110.228.89,11228,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,53.50672490607611,P4,0,0,0,0,0,0,0,0.720732984618831,4.836422379200236,5,5
H219,EH219,True,1,19.99983486777458,99999,1.0000113474133179,23.00021480940987,17.001639430971828,18.12778084769009,20.165752792115537,22.104754761923378,0,0,0,0,0,67.8145670479914,13.961999279437313,2.4,1100.0,2000.0,0,0,0,0,4.1834239867978384,3.517415830686157,0,0,5,5,2.8409322390912988,33.50879827064955,0.6400000000000001,0.3599999999999999,21.274231737222276,2.44531399278417,106.37115868611139,264284.5543368547,15127211891.302027,1006.0,0.49012126969045294,0.4990650543624941,P3,742,CN,230.0,-120.0,50.0,237.40.216.14,10352,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,64.28779126331935,P1,0,0,0,0,0,0,0,0.6741732578161602,2.2704492422392106,5,5
