house,name,volume,heating_power,air_part,material_part,cooling_power,ventilation_power,standby_power,heating_power_thermal,cooling_power_thermal,min_heatingtime,min_coolingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,cop,heating_setpoint,cooling_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,temp_refill,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,R_value,surface_area,Ua,Um,U,Ca,Cm,Cp,location,mass_change,schedule,schedule_skew,with_dr,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,connected,load_class,load_type,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_chargingtime,min_dischargingtime
H234,WH234,0.4,3600.0,1.0,0.0,0,0,0,3600.0,0,4.133963061436697,2.632551154211457,0,135,5,5,0.98,57.0,99999,4.0,61.0,50.0,57.89683079299475,57.89683079299475,20.0,13.520032285206923,0,0,0,0,1,67.81740545021093,1.215781771144713,2.5242940554414575,2.0762723338619575,252.42940554414574,0.03460453889769929,1674405.4993464802,26123.414320952554,4186,outside,4.251310734370208e-06,P5,547,True,CN,230.0,-120.0,50.0,232.130.102.91,10056,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P2,0,0,0,0,0,0,0,1.6306058996128614,4.659014440781883,5,5
H235,WH235,0.3,3000.0,1.0,0.0,0,0,0,3000.0,0,4.9420568590005,3.5197942007776533,0,112,5,5,1.0,57.0,99999,4.0,61.0,50.0,59.80104223165949,59.80104223165949,20.0,12.919851737905713,0,0,0,0,1,57.822230334200995,1.1953966133992675,2.083758831471218,1.7431526977023766,208.3758831471218,0.029052544961706277,1255804.12450986,21564.403395129342,4186,inside,4.245114894691037e-06,P4,70,True,AN,230.0,0.0,50.0,234.126.232.202,12500,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P5,0,0,0,0,0,0,0,6.26667468501691,3.821139928501608,5,5
H236,WH236,0.4,3600.0,1.0,0.0,0,0,0,3600.0,0,4.23725059251826,2.823434476954225,0,48,5,5,0.98,57.0,99999,4.0,61.0,50.0,57.2971231688016,57.2971231688016,19.991906912671315,13.364352717633166,0,0,0,0,1,76.38246393748373,1.3598758239043591,2.5242940554414575,1.8562680585010478,252.42940554414574,0.030937800975017464,1674405.4993464802,26123.414320952554,4186,inside,4.779147413405486e-06,P4,804,True,BN,230.0,120.0,50.0,227.212.180.18,10947,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P5,0,0,0,0,0,0,0,1.8984115958045211,3.7170435200238057,5,5
H237,WH237,0.4,4800.0,1.0,0.0,0,0,0,4800.0,0,2.3073858795020463,2.4243251853272385,0,228,5,5,1.0,57.0,99999,4.0,61.0,50.0,54.972997364008286,54.972997364008286,19.9997518312796,12.369671414940823,0,0,0,0,1,52.93417504641352,1.1513338704794633,2.5242940554414575,2.1924952615093627,252.42940554414574,0.036541587691822704,1674405.4993464802,26123.414320952554,4186,inside,5.391651241901228e-06,P3,-554,True,CN,230.0,-120.0,50.0,234.10.186.171,10940,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P3,0,0,0,0,0,0,0,8.83035351468077,3.791264316816529,5,5
H238,WH238,0.25,3000.0,1.0,0.0,0,0,0,3000.0,0,3.056120255917602,2.370498826396968,0,28,5,5,1.0,57.0,99999,4.0,61.0,50.0,54.84876839760615,54.84876839760615,19.973473117469595,12.285330105736724,0,0,0,0,1,73.04356961220509,1.3454467040469122,1.8452701486440286,1.3714925630972366,184.52701486440284,0.02285820938495394,1046503.4370915501,19096.33171428732,4186,inside,4.340038220357296e-06,P3,565,True,AN,230.0,0.0,50.0,230.134.239.194,10215,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P2,0,0,0,0,0,0,0,4.430594067367793,3.0561338546212617,5,5
H239,WH239,0.25,3000.0,1.0,0.0,0,0,0,3000.0,0,4.776119584481999,3.3588696322819445,0,73,5,5,1.0,57.0,99999,4.0,61.0,50.0,55.614356375146016,55.614356375146016,19.990583475448688,12.471177045431496,0,0,0,0,1,76.09020973718833,1.1839638088345472,1.8452701486440286,1.5585528331819942,184.52701486440284,0.02597588055303324,1046503.4370915501,19096.33171428732,4186,outside,4.813258806205431e-06,P3,266,True,BN,230.0,120.0,50.0,230.135.82.148,12605,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P1,0,0,0,0,0,0,0,3.40401801664602,3.687408008286866,5,5
H240,WH240,0.4,3600.0,1.0,0.0,0,0,0,3600.0,0,2.6613720773635894,3.589564933961433,0,50,5,5,1.0,57.0,99999,4.0,61.0,50.0,51.32102334450977,51.32102334450977,19.987576302669922,13.89649521180939,0,0,0,0,1,24.171660948242376,1.4910538494934498,2.5242940554414575,1.6929596850569995,252.42940554414574,0.028215994750949994,1674405.4993464802,26123.414320952554,4186,inside,4.612950323898358e-06,P3,344,True,CN,230.0,-120.0,50.0,227.129.232.59,11831,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P4,0,0,0,0,0,0,0,6.262846414362233,3.5573973672040378,5,5
H241,WH241,0.25,3000.0,1.0,0.0,0,0,0,3000.0,0,4.2744789814334645,3.660162098246537,0,33,5,5,0.9845708689102464,57.0,99999,4.0,61.0,50.0,57.382177157868554,57.382177157868554,19.98908838746298,13.08824602676162,0,0,0,0,1,44.129745544975115,1.3369375412798912,1.8452701486440286,1.3802216570846646,184.52701486440284,0.02300369428474441,1046503.4370915501,19096.33171428732,4186,outside,5.013212293487626e-06,P4,198,True,AN,230.0,0.0,50.0,235.30.180.233,12232,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P3,0,0,0,0,0,0,0,5.355487698057066,3.4782935622220847,5,5
H242,WH242,0.25,3000.0,1.0,0.0,0,0,0,3000.0,0,3.1846733775692484,4.807092147022519,0,207,5,5,0.98,57.0,99999,4.0,61.0,50.0,53.837737526555124,53.837737526555124,20.0,13.82205847889481,0,0,0,0,1,73.96134328281678,1.2332767357730183,1.8452701486440286,1.4962336474201086,184.52701486440284,0.024937227457001807,1046503.4370915501,19096.33171428732,4186,outside,4.373364387853944e-06,P3,535,True,BN,230.0,120.0,50.0,225.71.6.135,11798,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P3,0,0,0,0,0,0,0,8.423846390657694,4.6277550866742345,5,5
H243,WH243,0.135,3000.0,1.0,0.0,0,0,0,3000.0,0,3.0286502703427542,3.1945216642359373,0,257,5,5,0.98,57.0,99999,4.0,61.0,50.0,53.093893670410296,53.093893670410296,19.998729381407315,13.168417137156174,0,0,0,0,1,52.584695174553474,1.0499127208821273,1.2236460031989773,1.1654740235653882,122.36460031989773,0.019424567059423137,565111.856029437,12663.267757905576,4186,inside,4.272534502664757e-06,P3,279,True,CN,230.0,-120.0,50.0,236.140.180.28,10116,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P5,0,0,0,0,0,0,0,8.933873859623354,4.547775881378854,5,5
H244,WH244,0.18,2000.0,1.0,0.0,0,0,0,2000.0,0,3.3509412939910046,3.6139839213101825,0,278,5,5,1.0,57.0,99999,4.0,61.0,50.0,55.31252366749865,55.31252366749865,19.99779507031256,13.581595382726652,0,0,0,0,1,46.62748772283523,1.3879538941101164,1.4823415671664024,1.0680049052470886,148.23415671664023,0.017800081754118142,753482.474705916,15340.456410291667,4186,inside,6.633070506221182e-06,P5,88,True,AN,230.0,0.0,50.0,229.18.150.119,12535,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P1,0,0,0,0,0,0,0,3.926101053163209,4.803874583036388,5,5
H245,WH245,0.4,4800.0,1.0,0.0,0,0,0,4800.0,0,3.8763482690762108,3.179473319216461,0,9,5,5,1.0,57.0,99999,4.0,61.0,50.0,53.199859834538664,53.199859834538664,19.999474590431852,12.270738866910582,0,0,0,0,1,69.90020684633157,1.1566924985870932,2.5242940554414575,2.1823380531341714,252.42940554414574,0.03637230088556953,1674405.4993464802,26123.414320952554,4186,inside,4.804422085989783e-06,P3,609,True,BN,230.0,120.0,50.0,238.211.107.161,12002,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P2,0,0,0,0,0,0,0,0.17283456612296133,3.9993664748431494,5,5
H246,WH246,0.4,4800.0,1.0,0.0,0,0,0,4800.0,0,2.0604130631808815,4.039035783179942,0,98,5,5,0.98,57.0,99999,4.0,61.0,50.0,56.433785697046595,56.433785697046595,19.998774664167858,12.48376152623847,0,0,0,0,1,23.65122015032975,1.2712745647884345,2.5242940554414575,1.9856403371537215,252.42940554414574,0.03309400561922869,1674405.4993464802,26123.414320952554,4186,inside,4.67791789066521e-06,P1,-445,True,CN,230.0,-120.0,50.0,238.77.82.33,11631,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P1,0,0,0,0,0,0,0,6.750889479957372,3.2384776281849224,5,5
H247,WH247,0.4,3600.0,1.0,0.0,0,0,0,3600.0,0,3.773830323671339,3.0832256054600116,0,89,5,5,1.0,57.0,99999,4.0,61.0,50.0,52.00489098751449,52.00489098751449,20.0,12.759197626059583,0,0,0,0,1,47.5317515294119,1.3397144864915653,2.5242940554414575,1.8842030006349044,252.42940554414574,0.03140338334391508,1674405.4993464802,26123.414320952554,4186,outside,6.8659485069940094e-06,P1,-578,True,AN,230.0,0.0,50.0,234.36.214.72,11473,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P1,0,0,0,0,0,0,0,6.840704852504317,3.8017650742358526,5,5
H248,WH248,0.177,3000.0,1.0,0.0,0,0,0,3000.0,0,4.1258416146652035,4.609353126783811,0,157,5,5,0.98,57.0,99999,4.0,61.0,50.0,52.51730655349059,52.51730655349059,20.0,13.720383839419044,0,0,0,0,1,50.197774523716845,1.2317638878539718,1.4658250117957676,1.1900210959663595,146.58250117957675,0.019833684932772662,740924.4334608173,15169.52988207204,4186,outside,6.696385391709745e-06,P3,354,True,BN,230.0,120.0,50.0,226.111.83.45,10214,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P2,0,0,0,0,0,0,0,1.6092215491812245,3.4837530861892816,5,5
H249,WH249,0.4,4800.0,1.0,0.0,0,0,0,4800.0,0,4.741396972088118,4.825756190831132,0,262,5,5,1.0,57.0,99999,4.0,61.0,50.0,57.8290537428457,57.8290537428457,19.990258869578813,12.21641799247045,0,0,0,0,1,67.91466831835125,1.1717038053427082,2.5242940554414575,2.154378985483566,252.42940554414574,0.0359063164247261,1674405.4993464802,26123.414320952554,4186,outside,4.745730174507439e-06,P5,40,True,CN,230.0,-120.0,50.0,237.191.93.220,11529,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P3,0,0,0,0,0,0,0,7.598585331478698,3.8795338110085154,5,5
H250,WH250,0.4,3600.0,1.0,0.0,0,0,0,3600.0,0,4.417143971860201,4.834814971174786,0,135,5,5,0.98,57.0,99999,4.0,61.0,50.0,50.45184593375675,50.45184593375675,19.991366139862944,13.288898463280919,0,0,0,0,1,45.84636035929485,1.2174635027863034,2.5242940554414575,2.073404294801712,252.42940554414574,0.034556738246695196,1674405.4993464802,26123.414320952554,4186,outside,4.965666240449295e-06,P3,613,True,AN,230.0,0.0,50.0,236.87.180.253,10167,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P1,0,0,0,0,0,0,0,4.572052665490325,3.599176769024892,5,5
H251,WH251,0.4,4800.0,1.0,0.0,0,0,0,4800.0,0,2.970933747038988,3.0973361810762396,0,131,5,5,0.98,57.0,99999,4.0,61.0,50.0,53.69335865312053,53.69335865312053,20.0,12.155892163765088,0,0,0,0,1,39.31843240401829,1.3721017106948572,2.5242940554414575,1.8397280870403616,252.42940554414574,0.030662134784006027,1674405.4993464802,26123.414320952554,4186,inside,6.808860725489852e-06,P5,814,True,BN,230.0,120.0,50.0,237.142.77.5,10502,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P1,0,0,0,0,0,0,0,1.9657217488647416,3.3555869305389727,5,5
H252,WH252,0.135,2000.0,1.0,0.0,0,0,0,2000.0,0,4.375728657380151,4.157773131812666,0,199,5,5,0.98,57.0,99999,4.0,61.0,50.0,58.82786579381925,58.82786579381925,20.0,12.311937577979052,0,0,0,0,1,63.45620253211207,1.240865101816316,1.2236460031989773,0.9861233113961105,122.36460031989773,0.016435388523268507,565111.856029437,12663.267757905576,4186,inside,6.485217351819332e-06,P3,-208,True,CN,230.0,-120.0,50.0,228.235.129.39,11057,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P3,0,0,0,0,0,0,0,5.590181872562442,4.727109538208598,5,5
H253,WH253,0.3,5000.0,1.0,0.0,0,0,0,5000.0,0,4.646594045989885,3.3486956089856936,0,129,5,5,1.0,57.0,99999,4.0,61.0,50.0,59.372977060383825,59.372977060383825,19.994454248629616,13.708809151887735,0,0,0,0,1,23.456533401419932,0.9059413009324774,2.083758831471218,2.300103582126594,208.3758831471218,0.0383350597021099,1255804.12450986,21564.403395129342,4186,outside,5.32751116568425e-06,P5,572,True,AN,230.0,0.0,50.0,231.241.86.247,11933,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P3,0,0,0,0,0,0,0,5.73795795652403,4.127173148384134,5,5
H254,WH254,0.25,3000.0,1.0,0.0,0,0,0,3000.0,0,4.8588260952654325,4.040713089457096,0,91,5,5,1.0,57.0,99999,4.0,61.0,50.0,50.52032210518078,50.52032210518078,19.993371295493777,13.45505134030423,0,0,0,0,1,55.217462333418425,1.332752799339346,1.8452701486440286,1.3845554476109454,184.52701486440284,0.023075924126849088,1046503.4370915501,19096.33171428732,4186,outside,5.645425218863859e-06,P3,850,True,BN,230.0,120.0,50.0,233.233.86.221,11906,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P4,0,0,0,0,0,0,0,9.214475860081581,3.906916931272077,5,5
H255,WH255,0.135,3000.0,1.0,0.0,0,0,0,3000.0,0,3.893442985059521,2.4802068786668414,0,38,5,5,1.0,57.0,99999,4.0,61.0,50.0,51.737375072765346,51.737375072765346,20.0,12.742442337737375,0,0,0,0,1,58.61285057761621,1.1354304969517848,1.2236460031989773,1.0776934444547852,122.36460031989773,0.01796155740757975,565111.856029437,12663.267757905576,4186,inside,4.655851705371236e-06,P4,131,True,CN,230.0,-120.0,50.0,232.159.57.229,11339,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P3,0,0,0,0,0,0,0,5.329091600944449,4.426747959618591,5,5
H256,WH256,0.4,4800.0,1.0,0.0,0,0,0,4800.0,0,3.912667839059194,2.9422578757404065,0,133,5,5,0.98,57.0,99999,4.0,61.0,50.0,51.2831748865916,51.2831748865916,19.992902612036406,13.45261426751151,0,0,0,0,1,60.76071547753803,1.0910121745897985,2.5242940554414575,2.3137175865068125,252.42940554414574,0.03856195977511353,1674405.4993464802,26123.414320952554,4186,outside,6.046286459785339e-06,P4,-708,True,AN,230.0,0.0,50.0,230.232.252.96,11682,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P1,0,0,0,0,0,0,0,8.708292532067464,3.343451958990867,5,5
H257,WH257,0.4,4800.0,1.0,0.0,0,0,0,4800.0,0,4.822616136442921,4.353269301244834,0,221,5,5,0.98,57.0,99999,4.0,61.0,50.0,57.523631022047304,57.523631022047304,19.992905191846283,12.969575712127817,0,0,0,0,1,47.13502913251452,1.098948155045698,2.5242940554414575,2.297009230009116,252.42940554414574,0.0382834871668186,1674405.4993464802,26123.414320952554,4186,inside,5.22333444261854e-06,P4,880,True,BN,230.0,120.0,50.0,238.44.232.142,10448,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P1,0,0,0,0,0,0,0,3.0184889100428434,4.28197518579282,5,5
H258,WH258,0.25,3000.0,1.0,0.0,0,0,0,3000.0,0,4.106119650564847,3.303995011135733,0,260,5,5,0.98,57.0,99999,4.0,61.0,50.0,51.514151218892856,51.514151218892856,19.997377945802224,11.87235780247485,0,0,0,0,1,25.16998756571363,1.6124657560278457,1.8452701486440286,1.1443778832176097,184.52701486440284,0.019072964720293493,1046503.4370915501,19096.33171428732,4186,outside,6.769203998172325e-06,P5,-861,True,CN,230.0,-120.0,50.0,232.225.86.230,10156,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P1,0,0,0,0,0,0,0,2.4981382749386185,4.5430294828440525,5,5
H259,WH259,0.18,3000.0,1.0,0.0,0,0,0,3000.0,0,4.181887404084264,3.8167173470409517,0,132,5,5,0.98,57.0,99999,4.0,61.0,50.0,51.48450755283209,51.48450755283209,19.99757859962058,12.89971435379767,0,0,0,0,1,28.55488763425805,1.351869450388184,1.4823415671664024,1.0965123642233012,148.23415671664023,0.01827520607038835,753482.474705916,15340.456410291667,4186,inside,5.045511181612996e-06,P3,-276,True,AN,230.0,0.0,50.0,224.114.148.31,11832,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P4,0,0,0,0,0,0,0,3.7950616373252357,3.389462782246592,5,5
H260,WH260,0.4,3600.0,1.0,0.0,0,0,0,3600.0,0,4.024735245582043,3.3586886752442675,0,180,5,5,0.98,57.0,99999,4.0,61.0,50.0,57.46458749247677,57.46458749247677,20.0,12.925949400693769,0,0,0,0,1,39.490156681810035,1.5079062020149787,2.5242940554414575,1.674039175691634,252.42940554414574,0.0279006529281939,1674405.4993464802,26123.414320952554,4186,inside,4.972509149034792e-06,P2,40,True,BN,230.0,120.0,50.0,227.199.176.56,12015,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P2,0,0,0,0,0,0,0,4.561381000980681,3.482247618221219,5,5
H261,WH261,0.135,3000.0,1.0,0.0,0,0,0,3000.0,0,4.474584112001887,4.680476232994471,0,236,5,5,0.98,57.0,99999,4.0,61.0,50.0,58.83852265412049,58.83852265412049,19.983482517595572,13.148063795693783,0,0,0,0,1,38.35891031096884,1.1297558480375631,1.2236460031989773,1.0831065892019993,122.36460031989773,0.018051776486699988,565111.856029437,12663.267757905576,4186,inside,5.567793584237969e-06,P4,-402,True,CN,230.0,-120.0,50.0,234.148.7.116,11640,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P3,0,0,0,0,0,0,0,2.567925318778921,4.056280158927144,5,5
H262,WH262,0.3,3000.0,1.0,0.0,0,0,0,3000.0,0,3.3715691033797905,3.7893464520729943,0,250,5,5,1.0,57.0,99999,4.0,61.0,50.0,54.92432656393234,54.92432656393234,20.0,13.239125100044255,0,0,0,0,1,36.13468749190116,1.1209113138930349,2.083758831471218,1.8589863494500019,208.3758831471218,0.0309831058241667,1255804.12450986,21564.403395129342,4186,inside,4.3701198256957775e-06,P4,353,True,AN,230.0,0.0,50.0,233.6.51.69,11983,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P4,0,0,0,0,0,0,0,9.10718036207427,4.851463616825223,5,5
H263,WH263,0.25,3000.0,1.0,0.0,0,0,0,3000.0,0,4.8089120292350405,2.260422084645899,0,231,5,5,0.98,57.0,99999,4.0,61.0,50.0,58.54606351727031,58.54606351727031,20.0,12.575997826784016,0,0,0,0,1,49.50044910466353,1.007220924608898,1.8452701486440286,1.832041117851621,184.52701486440284,0.03053401863086035,1046503.4370915501,19096.33171428732,4186,inside,5.962338852993684e-06,P4,221,True,BN,230.0,120.0,50.0,229.253.90.203,11124,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P1,0,0,0,0,0,0,0,4.131086182161891,4.050208141309378,5,5
H264,WH264,0.4,3600.0,1.0,0.0,0,0,0,3600.0,0,3.914205408696089,4.660002166230338,0,44,5,5,0.98,57.0,99999,4.0,61.0,50.0,56.15545728567257,56.15545728567257,20.0,12.450889260836721,0,0,0,0,1,56.678611146792534,1.426408890680622,2.5242940554414575,1.7696847460316734,252.42940554414574,0.029494745767194557,1674405.4993464802,26123.414320952554,4186,inside,5.15893679114944e-06,P4,96,True,CN,230.0,-120.0,50.0,228.222.26.125,12680,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P3,0,0,0,0,0,0,0,3.7440268404959043,4.427313008339166,5,5
H265,WH265,0.177,3000.0,1.0,0.0,0,0,0,3000.0,0,2.1358459239821332,2.0956042399263524,0,144,5,5,1.0,57.0,99999,4.0,61.0,50.0,54.335237927652486,54.335237927652486,20.0,12.86740936888306,0,0,0,0,1,75.86942229286184,1.1835102723658633,1.4658250117957676,1.2385401681943589,146.58250117957675,0.02064233613657265,740924.4334608173,15169.52988207204,4186,inside,4.640688620343048e-06,P4,-723,True,AN,230.0,0.0,50.0,225.119.213.102,12276,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P2,0,0,0,0,0,0,0,3.3273378303098564,4.412325899565484,5,5
H266,WH266,0.18,2000.0,1.0,0.0,0,0,0,2000.0,0,3.702566228595119,3.522670254873889,0,215,5,5,1.0,57.0,99999,4.0,61.0,50.0,52.06989936817513,52.06989936817513,19.99869259823212,12.411393551722705,0,0,0,0,1,69.52111627292221,1.3569321696661512,1.4823415671664024,1.0924212722667677,148.23415671664023,0.01820702120444613,753482.474705916,15340.456410291667,4186,inside,4.9067785854141855e-06,P3,-500,True,BN,230.0,120.0,50.0,230.158.173.185,10725,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P5,0,0,0,0,0,0,0,9.061780338104537,3.7621051417627145,5,5
H267,WH267,0.4,4800.0,1.0,0.0,0,0,0,4800.0,0,4.754552294714735,4.729845043152781,0,123,5,5,0.9865095171828614,57.0,99999,4.0,61.0,50.0,57.21569352915232,57.21569352915232,20.0,13.352119743524256,0,0,0,0,1,29.466188032294824,1.1899688330677163,2.5242940554414575,2.12131106739483,252.42940554414574,0.0353551844565805,1674405.4993464802,26123.414320952554,4186,inside,4.963761261617368e-06,P3,25,True,CN,230.0,-120.0,50.0,237.62.23.5,10043,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P4,0,0,0,0,0,0,0,8.453743242774832,3.9106174750653535,5,5
H268,WH268,0.135,3000.0,1.0,0.0,0,0,0,3000.0,0,3.154325569145996,4.452289372438966,0,2,5,5,0.98,57.0,99999,4.0,61.0,50.0,54.58660081535396,54.58660081535396,19.98053653818239,12.337479752721595,0,0,0,0,1,69.48922171952054,1.1724640023754385,1.2236460031989773,1.0436533665168763,122.36460031989773,0.017394222775281274,565111.856029437,12663.267757905576,4186,outside,5.581306478389508e-06,P3,703,True,AN,230.0,0.0,50.0,227.190.28.228,10597,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P2,0,0,0,0,0,0,0,2.307893931773952,4.819800216058489,5,5
H269,WH269,0.135,2000.0,1.0,0.0,0,0,0,2000.0,0,4.114054001195067,3.2351310028510842,0,187,5,5,0.98,57.0,99999,4.0,61.0,50.0,54.1958989895546,54.1958989895546,19.99508303674193,12.320665561976288,0,0,0,0,1,55.20503062921843,1.0843090500757355,1.2236460031989773,1.128502988251836,122.36460031989773,0.0188083831375306,565111.856029437,12663.267757905576,4186,inside,5.412593649961838e-06,P3,321,True,BN,230.0,120.0,50.0,226.50.250.162,12683,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P4,0,0,0,0,0,0,0,1.590922385369682,3.5277239768745847,5,5
H270,WH270,0.177,3000.0,1.0,0.0,0,0,0,3000.0,0,4.87809359588414,3.947655874624221,0,208,5,5,1.0,57.0,99999,4.0,61.0,50.0,52.22732786501696,52.22732786501696,19.99021260744467,13.553981028333393,0,0,0,0,1,72.04842992809415,1.1448332216359476,1.4658250117957676,1.2803830148299926,146.58250117957675,0.021339716913833212,740924.4334608173,15169.52988207204,4186,outside,6.832666956395694e-06,P2,-712,True,CN,230.0,-120.0,50.0,237.218.252.124,10583,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P2,0,0,0,0,0,0,0,1.055051076513015,4.44200994295662,5,5
H271,WH271,0.25,3000.0,1.0,0.0,0,0,0,3000.0,0,2.6424287123838037,3.7612964311622994,0,79,5,5,0.98,57.0,99999,4.0,61.0,50.0,59.95238433092439,59.95238433092439,20.0,13.29905765594567,0,0,0,0,1,72.08195774103659,1.1087144414493546,1.8452701486440286,1.6643331047729655,184.52701486440284,0.027738885079549424,1046503.4370915501,19096.33171428732,4186,outside,4.6884653914269245e-06,P1,-277,True,AN,230.0,0.0,50.0,234.2.158.216,11884,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P2,0,0,0,0,0,0,0,2.4188601246282913,4.5114816458467395,5,5
H272,WH272,0.135,2000.0,1.0,0.0,0,0,0,2000.0,0,3.4446869570445617,4.048627018905256,0,227,5,5,1.0,57.0,99999,4.0,61.0,50.0,52.17804840389962,52.17804840389962,19.991070331042476,12.429219793682561,0,0,0,0,1,35.66681603699897,1.2495106035342343,1.2236460031989773,0.9793002154106584,122.36460031989773,0.016321670256844306,565111.856029437,12663.267757905576,4186,outside,6.358486001513496e-06,P3,504,True,BN,230.0,120.0,50.0,235.33.199.254,10452,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P2,0,0,0,0,0,0,0,8.436127557649138,4.306055044562455,5,5
