house,name,capacity,charging_power,charging_efficiency,soc,target_soc,min_chargingtime,min_dischargingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,with_dr,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,load_type,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_coolingtime,min_heatingtime
H191,SG191,6.630905695073015,5.064679514600996,0.8989529186113093,0.66329663625899,0.8995749500332713,5,5,4,54,5,5,0,0,0,0,0,43.053392431859336,True,BN,230.0,120.0,50.0,232.193.249.52,12549,224.0.2.0,10000,9.032494836361138,15.990121874213253,11.088799666775769,17.048197625721222,10.014400399956036,17.299543948222674,9.045616185604569,17.374780394404933,7.854758705576957,17.38401877744216,7.323495021389999,15.84123233291611,8.474632546443807,17.5178472584615,9.090316107948736,16.255171819350267,10.29509081666044,15.428913327001862,9.066895158394887,16.671436021520986,battery,storage,Powerwall,0,0,0,0,0,0,0,20.298939519683586,59.56706853480941,58.00385041934664,15.919910742051373
H192,SG192,11.521678351462004,5.412134334082703,0.8991744013898998,0.7031758052935753,0.8989447418454307,5,5,8,51,5,5,0,0,0,0,1,32.14488953521991,True,CN,230.0,-120.0,50.0,234.100.74.246,11135,224.0.2.0,10000,8.777444778438465,17.423413290339397,8.642118668086068,16.440844035156516,11.622708922213771,17.65447731240338,9.124144867839945,19.643324507156592,9.016562015974577,16.12222259321632,8.211941904269983,17.68828052063354,6.70848333920576,17.084473459433855,10.019032872066376,18.016630682569073,9.689127759927745,17.016216353149648,9.103560830425025,17.083738554754905,battery,storage,Powerwall,0,0,0,0,0,0,0,39.68339942825389,23.002289830508794,59.73170776785325,21.309766320415786
H193,SG193,10.88003386041705,5.870015215723302,0.9020649774912324,0.9113184643581689,0.8982377125648905,5,5,44,49,5,5,0,0,0,0,1,30.4246431999252,True,AN,230.0,0.0,50.0,228.71.157.41,10256,224.0.2.0,10000,9.107001456560885,16.978534424587505,7.807191749608062,17.720529668400538,8.64362941269671,18.79011857459938,9.641155486026419,16.001824689938307,7.919952896392122,17.34798154309988,8.792494168512007,15.350246044171515,8.965946328276024,17.193067351846366,8.581803202359987,18.238781798822604,8.030778025965645,16.631097039798338,10.314836830437793,15.965927165166427,battery,storage,Powerwall,0,0,0,0,0,0,0,27.02506466657798,24.612273357631455,23.393585330126427,55.0309791835782
H194,SG194,9.233429091598293,6.166930468447767,0.8976097899623333,0.6653997997089424,0.8992176585217804,5,5,56,42,5,5,0,0,0,0,0,55.33685535407217,True,BN,230.0,120.0,50.0,230.16.36.93,12973,224.0.2.0,10000,9.881805664750773,18.151923896161424,8.10424910033894,17.25552274609229,9.256727651976036,16.938448998172028,8.915938644916492,18.347953437038562,10.174648979773607,15.995401716479362,10.289705620821596,15.189871563060112,8.67107986739152,16.933524823715434,8.836922429553162,15.500819972485752,10.105145763992443,17.546565023612757,9.035319326730052,16.106284634232832,battery,storage,Powerwall,0,0,0,0,0,0,0,14.399778300407801,58.345529471456594,54.699059857773506,50.99466753147997
H195,SG195,10.820527002719158,6.429663427370856,0.9002417709854261,0.5386586824619313,0.9057203105289542,5,5,14,34,5,5,0,0,0,0,0,74.08778969557659,True,CN,230.0,-120.0,50.0,238.124.44.99,12798,224.0.2.0,10000,6.825895950893167,15.853165514440994,9.148038663000607,17.224974075492753,9.01605306382277,18.443707905732758,9.085141071457068,17.649746925255457,9.547223141628399,18.206679990196033,8.277237941892333,16.766705855575633,8.303715057616404,15.709551420146278,9.260008933896675,18.36729065923996,10.255707205945438,16.913087878089545,9.227935698326311,17.202991261238182,battery,storage,Powerwall,0,0,0,0,0,0,0,54.08431054683673,21.812599303752435,23.777326575964054,5.387455858990096
H196,SG196,10.26885906811858,6.5346841647976595,0.9033039809420246,0.692662354968989,0.8976540488692173,5,5,13,40,5,5,0,0,0,0,1,70.99062985831112,True,AN,230.0,0.0,50.0,224.154.114.162,10198,224.0.2.0,10000,9.229885378038084,17.64907478411564,8.932501945242972,16.688276117706817,10.003794256665543,17.406314411084768,10.478650886714046,17.789897447371956,7.2430081928897225,16.57997398474392,8.057534147848987,17.51915862071959,10.220282324795571,16.207467633218318,7.979556732473222,15.101022870447238,9.715634687734376,18.106414086665662,10.090103970591434,16.86777857352582,battery,storage,Powerwall,0,0,0,0,0,0,0,1.9324280083559042,58.37509289529526,24.608232891626287,37.20841126099245
H197,SG197,8.061948920897725,5.7734653062470205,0.8978323190307024,0.7152743307534427,0.9054478979152091,5,5,31,39,5,5,0,1,0,0,1,51.82533796251028,True,BN,230.0,120.0,50.0,237.32.241.85,11729,224.0.2.0,10000,8.442926418651028,16.78438191769938,8.721163536442202,16.570535850214718,8.308511216324408,17.860688788155308,8.708676918963652,16.800587754751355,9.258530732872856,17.279126138994265,7.540856086734364,17.12858722185261,7.591836926517152,16.931774272251698,9.160192763920818,16.791708344083773,9.514466748992508,16.86172155509332,8.675082809035677,17.499908818674946,battery,storage,Powerwall,0,0,0,0,0,0,0,46.93599731318744,16.632948665257132,8.925979366869193,59.222050247297084
H198,SG198,6.468076694603962,5.470997550120749,0.9036829863198331,0.7151464033431602,0.8999837599989112,5,5,50,42,5,5,0,0,0,0,1,29.66023765007349,True,CN,230.0,-120.0,50.0,236.163.95.45,12895,224.0.2.0,10000,9.628094367406256,16.71073940807303,10.554732583107139,18.382330595691048,9.015271015061424,16.369309666958717,8.68101067022105,17.052659949307248,8.711289364761829,16.647314022056538,10.606904756814064,19.085445849341376,8.663931759898801,16.662637391718498,9.623306596667076,17.440553513958875,8.992882804736812,15.62328542327113,9.221279978485859,15.767456428266323,battery,storage,Powerwall,0,0,0,0,0,0,0,41.19088523537562,55.223612055856215,39.07097105272772,33.56553797070213
H199,SG199,6.949507733489219,6.41247704800526,0.8979518788849956,0.6559128893724007,0.9016712599017386,5,5,58,30,5,5,0,0,0,0,1,44.40785315277215,True,AN,230.0,0.0,50.0,233.241.147.187,10062,224.0.2.0,10000,9.887645733173628,18.367543277826396,9.247362529645756,17.763908682011195,8.49426865182609,15.621616510126294,8.714973314285501,18.518228628449574,8.738409444832943,16.838512180075277,10.075346857471047,16.668185036840462,10.248131691644637,16.230533980362882,8.667687887402368,17.055888051498084,9.68126626455621,17.851389788835235,10.27779887687363,16.527385604528725,battery,storage,Powerwall,0,0,0,0,0,0,0,13.458257157648632,45.7226470473498,59.292216334373784,33.45065389644404
H200,SG200,11.881498318090124,6.744142932857534,0.8988849437156268,0.6353798028355102,0.8938759113933935,5,5,56,3,5,5,0,0,0,0,0,70.02247936295865,True,BN,230.0,120.0,50.0,229.214.19.142,11613,224.0.2.0,10000,8.183842403654419,15.89608817881292,10.212543100131448,17.85947051231273,9.090686421307238,16.28679766714247,7.884449992946392,15.0268180787519,8.915562053624475,16.282720274502857,7.9395643620687615,16.853549985198562,8.4258898240796,17.56400887736565,8.456419214341079,17.77783311291574,7.946969248288404,17.320715987885738,8.437420917148419,17.030736995350644,battery,storage,Powerwall,0,0,0,0,0,0,0,47.20009076826169,16.23231185638074,20.937704742112388,14.288543635311942
H201,SG201,12.78312796625262,6.396696154265765,0.9065132021628078,0.921775352024983,0.8990940481265824,5,5,22,37,5,5,0,0,0,0,0,62.855071224597886,True,CN,230.0,-120.0,50.0,226.248.224.45,11328,224.0.2.0,10000,5.758732454067927,17.293326870531157,7.620950492523802,16.948070146395818,9.013379598311033,18.31246419328844,6.831488962367861,16.839056664467797,9.695246505128356,16.576284424929863,10.30034179131944,16.121300364625796,8.577293508411033,18.12811116520295,9.492691353581941,15.915901387169152,9.427863679694363,15.291161013136044,10.791012887981971,17.862119579126183,battery,storage,Powerwall,0,0,0,0,0,0,0,1.8897955102892472,51.58688318494779,9.530088624056434,14.578320511452972
H202,SG202,9.209096348707375,6.194916833152006,0.9023462092153687,0.662586311321867,0.9029544601165036,5,5,55,12,5,5,0,0,0,0,1,52.311132664760166,True,AN,230.0,0.0,50.0,229.45.28.85,12881,224.0.2.0,10000,8.337301281986274,16.554269428534187,9.338494472459445,15.582913513472736,9.000043638144327,16.438142971939424,10.612437277065984,16.027096675284863,7.173997820370092,18.542115451186245,8.185280257722287,17.7377802404681,8.876573628563246,17.15336634521883,10.08225821257747,15.878693759962912,10.011965073394663,16.93334600416446,9.213875278538707,16.81927129563247,battery,storage,Powerwall,0,0,0,0,0,0,0,30.830330393284246,45.229633474192,50.27908528866476,36.14192717458956
H203,SG203,8.931426444656585,6.722621216339109,0.9053465356294381,0.8397715078001889,0.9000196440080946,5,5,7,50,5,5,0,0,0,0,1,74.98395317795163,True,BN,230.0,120.0,50.0,234.205.143.202,12301,224.0.2.0,10000,8.900852964255517,16.583004740696754,9.927490496646488,16.31268890463619,10.229433792777193,17.543030832436116,10.839190186139735,16.969149046596304,8.885673496105543,16.527368064907407,9.176508774297023,17.61867651986096,8.96013987095778,16.42992575076928,9.39863744293964,17.029124236451736,10.33219527885022,16.411127916178746,7.629681433681696,17.48661882829971,battery,storage,Powerwall,0,0,0,0,0,0,0,21.470632201773,23.03649419456842,28.280596057689234,42.09048257749306
H204,SG204,13.052746655232088,6.977527987141482,0.8967888144574375,0.6713082346041386,0.89904693848593,5,5,17,44,5,5,0,0,0,0,0,53.88960791838406,True,CN,230.0,-120.0,50.0,224.153.89.3,12497,224.0.2.0,10000,9.716132223360162,16.266775130855944,8.842093399693724,17.576186201184257,8.499706154743272,15.460109304393095,7.319623185849833,17.11298062196954,9.899813457015096,17.14182327319943,10.818859728720732,17.816827123155548,10.043482357858919,18.036240213494136,10.682702291881203,17.249815884748816,10.11372545707531,17.478910414711628,9.68686523672306,17.214973908335335,battery,storage,Powerwall,0,0,0,0,0,0,0,6.553166122011644,49.387065948036145,25.760487970675626,16.052718206393976
H205,SG205,6.516713619080512,5.093262275682176,0.8992997349804512,0.7031967026069601,0.8996854103496039,5,5,7,56,5,5,0,0,0,0,1,38.788367675187644,True,AN,230.0,0.0,50.0,228.162.55.42,10123,224.0.2.0,10000,7.076983668024186,16.330830646932426,10.723379048561126,16.59106085338278,7.671428512195255,18.392033439044308,8.288132457619037,17.223466481980257,8.787850031801522,15.844949198916026,7.621294166223799,18.64725517705753,7.7896718631479,15.871575934762918,9.471008361727076,18.04806933502281,9.007374190315181,17.334078184322433,8.952742982189328,17.68583546843609,battery,storage,Powerwall,0,0,0,0,0,0,0,9.63618656278811,15.361406006613679,34.103128037618205,14.520926914312229
H206,SG206,6.925264691632992,5.047115220968782,0.8968506470206677,0.7596223502500291,0.899208911018705,5,5,41,23,5,5,0,0,0,0,0,74.55840033450198,True,BN,230.0,120.0,50.0,226.149.124.136,11839,224.0.2.0,10000,9.072382950937097,15.79057833060331,8.302759179392941,18.315123411605292,9.254513425510483,17.226185082266074,9.73841005355059,18.181641630832,7.2999182849183,18.99302072017009,9.869497246494287,15.393463522201063,8.11491981596437,17.896770102942586,9.837843371221673,16.248245861780084,7.961017200662127,15.469861633810076,10.569257867205675,18.140945588436523,battery,storage,Powerwall,0,0,0,0,0,0,0,56.35565436925777,9.166038839244676,42.36356881489878,42.50895339782645
H207,SG207,12.407776567771705,5.4180192933229225,0.8979530582374912,0.7932275370988757,0.9020252062381903,5,5,25,31,5,5,0,1,0,0,0,41.29619847081966,True,CN,230.0,-120.0,50.0,235.20.149.185,11770,224.0.2.0,10000,10.078231494086356,16.715282014383117,8.5722403822668,17.96093825771552,8.177061058128274,18.3783226108484,8.849073563169876,17.84037803822764,7.680087745941465,17.18364361193175,8.287084145385558,17.528961720870665,9.161785423764863,16.9304793788171,9.60306467073311,16.132731209277857,8.21489492610446,15.441221262401662,9.466092485277105,17.94892551995416,battery,storage,Powerwall,0,0,0,0,0,0,0,15.781345571495367,11.084798194047055,37.28381087328893,59.40277510751127
H208,SG208,8.641980913598152,5.810877788060464,0.899605121841484,0.9293671212353447,0.8992522849108218,5,5,11,10,5,5,0,0,0,0,1,79.88778008414027,True,AN,230.0,0.0,50.0,226.212.129.214,11490,224.0.2.0,10000,8.706101435436011,16.46924224549721,9.866006018029527,18.14527354916324,9.991485104200084,16.7821499148868,9.410497373464223,18.017642945711515,8.717690071013779,17.839283158092147,7.829189320384903,17.30121846390046,9.936721928097377,14.706937456969364,7.5719524013489234,16.485839624706355,9.763181420192277,16.550691666242162,9.78430575270251,17.504154585160233,battery,storage,Powerwall,0,0,0,0,0,0,0,31.560389753016523,30.96048799223465,53.79263212766468,15.407035150333877
H209,SG209,11.16916580698338,6.1862112378709035,0.9010003445972826,0.8190844730292997,0.8978576916261748,5,5,42,39,5,5,0,0,0,0,0,21.369999661981968,True,BN,230.0,120.0,50.0,230.87.188.102,10276,224.0.2.0,10000,9.828694221316171,16.37843423355289,7.463522973481455,16.86828032715358,7.522770456821385,16.29639037992182,8.987804710934409,15.912346956326516,10.721788229831967,16.897518812000158,10.116784478411523,16.28803380550454,9.332205688883427,17.280216582536326,9.431943970203196,16.428102350330423,7.727681879554396,16.936470043444135,9.131849762036945,18.265713743919,battery,storage,Powerwall,0,0,0,0,0,0,0,20.648012626030606,33.88094211869678,40.54347340608379,44.084296282994494
H210,SG210,11.430333476666657,6.222476549639948,0.8985506638152236,0.8197061298984135,0.9018631564183222,5,5,40,45,5,5,0,0,0,0,1,49.15185702998752,True,CN,230.0,-120.0,50.0,224.149.9.184,11934,224.0.2.0,10000,7.548532031893376,16.561786722610623,7.360781217431668,18.32419883608334,8.157395948786725,17.443781222550683,10.286151339067224,16.0324542011068,7.999849268025942,16.186299451143004,9.323705978824272,16.833528306299517,8.26110935659289,18.17082418217089,8.253184125879464,15.292285842861407,8.889828273387867,15.381107965588242,8.175242445044596,18.057901605400918,battery,storage,Powerwall,0,0,0,0,0,0,0,45.240564331410965,45.38043890777225,21.907180987621633,44.71305592859556
H211,SG211,7.054846221888393,6.338197972872782,0.9026717066690046,0.6814462308015725,0.8957321679323048,5,5,26,57,5,5,0,0,0,0,0,24.657395504460208,True,AN,230.0,0.0,50.0,224.249.192.9,10824,224.0.2.0,10000,8.770078464359134,18.175277815524204,9.309699065997899,16.083947723374898,8.667406599662897,17.02937446542513,9.002058989841354,17.816656778037455,9.694772634486439,17.50140291122937,8.766122717821478,16.469403601877705,8.412576763950705,16.007173231804433,9.225298840863143,18.065441528613544,8.433247859041284,16.012472673787105,8.968012706512068,17.755009394187237,battery,storage,Powerwall,0,0,0,0,0,0,0,32.4147419552894,23.145711827383018,54.52830572273893,17.28639048061279
H212,SG212,13.393243229054757,5.215700560048557,0.9030809315686162,0.7474535642907129,0.9025912551921565,5,5,54,55,5,5,1,0,0,0,1,49.13334785040912,True,BN,230.0,120.0,50.0,236.34.233.176,12874,224.0.2.0,10000,7.570580804064751,16.808723847214857,9.421615978110756,17.788412044259168,9.966272465486451,16.545621513459533,10.497057905358822,17.251204389184796,10.797170726491121,16.707990229920252,8.704350768408355,16.166461968820844,7.998115193990095,16.62317836596459,8.741179016784667,16.174408619755948,9.48096383493853,16.125931854891967,9.40842993002063,17.42402602367927,battery,storage,Powerwall,0,0,0,0,0,0,0,0.9243354862056874,25.611375693945515,44.3356821538051,5.269674232982763
H213,SG213,12.22542025060265,5.513660724924197,0.8961330379780216,0.6544435625866025,0.8960030155574603,5,5,39,49,5,5,0,0,0,0,1,46.74193822992574,True,CN,230.0,-120.0,50.0,234.22.118.47,11034,224.0.2.0,10000,9.852788513959313,16.574379165386645,7.048176900522405,15.803308700388824,9.746034300839014,16.487860603449732,9.785119924099877,16.549907169943687,8.277469714677935,15.521281274446734,8.161573890155342,18.02134466909575,9.272486335482323,18.3376362934932,10.839463315957873,17.80749677503791,6.3362288925220165,15.860460113956673,8.705497697491488,18.21160614088135,battery,storage,Powerwall,0,0,0,0,0,0,0,47.46285787558338,22.966876112679657,48.929127101629845,54.22511244740258
H214,SG214,13.168457208876255,5.155605840356866,0.9000811869656662,0.8684251530820626,0.8972305711531455,5,5,12,51,5,5,0,0,0,0,0,25.531250622743094,True,AN,230.0,0.0,50.0,227.178.98.23,12054,224.0.2.0,10000,8.223355045395179,16.15397283832441,10.116816669473597,16.251663326718464,7.638791289994183,16.5339130525704,8.485170292447389,15.370939444760463,10.010221573160065,16.987378581044215,8.602897190467168,19.003267041352228,8.799448932184669,17.109984065272172,10.15665881844837,16.360028488753134,11.244590834981782,16.59035108085795,9.666947243244689,17.025473364505846,battery,storage,Powerwall,0,0,0,0,0,0,0,0.6687640856996113,9.435577304875192,20.974597395931983,22.041786562825997
H215,SG215,7.897374687976418,6.846764065845603,0.9001723231121798,0.589886576167292,0.9014040965480862,5,5,19,0,5,5,0,0,0,0,0,36.758814197517395,True,BN,230.0,120.0,50.0,234.137.94.21,12619,224.0.2.0,10000,8.109137984056142,15.949552484827416,8.445601337019038,16.27575476291254,7.508437755012887,18.79855659091095,10.186998377999608,19.11340789144793,8.97069072214947,18.20946688177048,7.2622357264547,17.59995085865739,9.954112649367818,15.98901488286998,11.55084388435822,17.662251534256026,8.50333787483622,17.266253048789256,8.597995106862495,15.714016359535586,battery,storage,Powerwall,0,0,0,0,0,0,0,48.68402498041915,12.800148149447399,42.30187823909331,49.37253601598895
H216,SG216,11.150865978330089,5.633857056657524,0.8999268205913528,0.8031801061947628,0.9038369291566242,5,5,22,40,5,5,0,0,0,0,1,32.08487263047591,True,CN,230.0,-120.0,50.0,227.213.135.28,10201,224.0.2.0,10000,8.741825778811707,16.25863175333809,8.792372635757227,18.17401414325761,9.453533402440671,17.888395785455426,9.125649073865686,15.866564362771665,9.405796664265608,17.231490761910724,10.092264622377698,16.450166336375304,8.950859964021129,15.482692804224214,10.03971670692739,16.909741907841816,7.5801588057222515,16.52687736954047,9.267131456345762,15.843378705368114,battery,storage,Powerwall,0,0,0,0,0,0,0,34.50070580031365,41.92340256270693,6.241406508622931,11.185926294782103
