house,name,type,volume,cooling_power,air_part,material_part,min_coolingtime,min_heatingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,defrost_cycle,heating_power,ventilation_power,standby_power,cop,cooling_power_thermal,cooling_setpoint,heating_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,R_value,surface_area,Ua,U,Um,Ca,Cm,Cp,with_dr,phase,voltage,angle,frequency,mass_change,schedule,schedule_skew,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,connected,load_class,load_type,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_chargingtime,min_dischargingtime
H191,FZ191,FREEZER,0.318,80.0,0.9400000000000002,0.05999999999999983,57.81884650049307,34.349041113382086,38,373,5,5,79200,519.6674052352283,2.1647347155411882,0.45828876303754895,3.999309161440144,319.94473291521155,-9.999590836560005,-99999,0.5002609365777856,-4.999918511224455,-20.000113155056237,-11.719921504975638,-11.771554472263588,19.99893398187125,0,0,0,0,0,20.88127898027953,1.9696439344537044,2.795348740357558,1.4192152659982522,0.35480381649956305,0.04192813469862844,235131.77681065048,3190176000.0,1006.0,True,BN,230.0,120.0,50.0,0.06512517927000588,P3,-324,232.193.249.52,12549,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,8.048454883552052,57.21213791639254,5,5
H192,FZ192,FREEZER,0.188,72.0,0.81,0.18999999999999995,43.856401710411205,54.13176001030426,0,735,5,5,72000,371.37692575001154,3.2445314150917133,0.5149823804435266,3.9979622381091033,287.85328114385544,-9.999052082041176,-99999,0.5012064921282947,-4.999385712220976,-20.001114215749833,-9.73023769663112,-8.297200490409718,20.000216338444265,0,0,0,0,0,24.345039165465625,2.0972919879952827,1.9690488163214528,0.9388529721145731,0.23471324302864327,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,CN,230.0,-120.0,50.0,0.0647461610113785,P3,-243,234.100.74.246,11135,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,58.577457837200086,42.59532483186258,5,5
H193,FZ193,FREEZER,0.238,80.0,0.8200000000000001,0.17999999999999994,40.826026460528986,40.59012596036228,27,427,5,5,72000,554.6621840987908,4.997206013078251,0.5164076927979604,3.995344285936081,319.62754287488644,-9.999068166253824,-99999,0.5000632195926714,-5.000553727942997,-19.998702545396274,-8.49841994233664,-10.289733703752221,20.0004687887625,0,0,0,0,1,68.90748561892653,1.8906278179349592,2.304283385281897,1.2187927012513513,0.3046981753128378,0.0345625226530958,175979.1285563988,2387616000.0000005,1006.0,True,AN,230.0,0.0,50.0,0.06498782073290228,P3,286,228.71.157.41,10256,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,59.918992494615836,53.917971512185886,5,5
H194,FZ194,FREEZER,0.09,60.0,0.9200000000000002,0.07999999999999985,50.77604060174634,50.54806383043871,20,358,5,5,79200,454.6867710013131,4.569143851731722,0.49527073527876575,4.025910356644459,241.55462139866756,-9.999795976012555,-99999,0.5007075851595523,-5.00002465068794,-19.99969048370974,-11.734643199836817,-9.293629184108596,19.998110796864193,0,0,0,0,0,47.541969057619035,1.9941396766058277,1.2049793101479054,0.6042602352704143,0.15106505881760357,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,BN,230.0,120.0,50.0,0.06527278249294713,P2,488,230.16.36.93,12973,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,8.389182269869872,32.73055387490948,5,5
H195,FZ195,FREEZER,0.118,72.0,0.8900000000000001,0.10999999999999988,51.12108426303599,39.46109469482613,5,344,5,5,25200,398.750931001632,3.7880341432208944,0.490034092046547,3.996665347530624,287.7599050222049,-10.000744565149931,-99999,0.49954444023080247,-5.0000724810075114,-20.000445072699847,-8.433241348269316,-10.69045605369278,20.00042813830069,0,0,0,0,0,34.3394449483115,1.8596254721985626,1.443463883258394,0.7762121485418475,0.19405303713546188,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06502531106253176,P5,100,238.124.44.99,12798,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,20.003366452179602,33.95493980192582,5,5
H196,FZ196,FREEZER,0.118,72.0,0.8700000000000001,0.1299999999999999,46.563595607638746,49.449269784879576,23,109,5,5,54000,505.9413695824752,3.6774559728812735,0.5024313117037467,4.012093764688784,288.8707510575925,-10.001354129772102,-99999,0.5015152609183972,-5.002580129398012,-20.000767129516255,-11.404642238827915,-11.949599299761546,19.999962395563042,0,0,0,0,0,78.2372996797233,1.8409647438346808,1.443463883258394,0.7840801341212525,0.19602003353031314,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,AN,230.0,0.0,50.0,0.06485547402967798,P4,-140,224.154.114.162,10198,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,31.535746526096972,38.958396103032015,5,5
H197,FZ197,FREEZER,0.09,60.0,0.8400000000000001,0.15999999999999992,31.023797674937192,59.868529394332484,29,566,5,5,72000,572.3800528259908,2.888582075887562,0.4831394123555752,4.001122671668922,240.0673603001353,-10.000212399242532,-99999,0.4993884869147741,-5.000087880276457,-19.999196940275773,-8.81729079447097,-9.751054466835367,19.999772059119593,0,0,0,0,1,73.02837058160455,2.0245554168184383,1.2049793101479054,0.5951821817955046,0.14879554544887616,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,BN,230.0,120.0,50.0,0.06496589220263743,P3,454,237.32.241.85,11729,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P3,0,0,0,0,0,0,0,42.576223294526415,32.56345836005151,5,5
H198,FZ198,FREEZER,0.138,72.0,0.9200000000000002,0.07999999999999985,51.91172157998349,38.26700823091002,36,822,5,5,72000,523.4213889950579,2.6841583930385964,0.4789790648114001,4.0124352110535115,288.89533519585285,-10.000214874691716,-99999,0.50094481062635,-5.000456271051751,-20.000541784459653,-9.009954954596756,-11.774213864397776,20.000476017079766,0,0,0,0,1,52.824257433864524,2.1860656739357878,1.602275927727259,0.7329495846492685,0.18323739616231713,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,CN,230.0,-120.0,50.0,0.06526821037288867,P3,-318,236.163.95.45,12895,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,29.68529296342532,57.75145666684094,5,5
H199,FZ199,FREEZER,0.188,72.0,0.8700000000000001,0.1299999999999999,52.85783075254095,33.56807009298544,37,838,5,5,57600,467.87927679489604,4.154881388685944,0.5467568105789737,4.003958794550636,288.28503320764577,-10.000175629876017,-99999,0.5003708094995478,-5.000281074350068,-19.998450438658356,-10.749791937229148,-8.349539336983256,19.998851965144382,0,0,0,0,1,65.33032219771314,2.3083370949626323,1.9690488163214528,0.853016147692817,0.21325403692320424,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,AN,230.0,0.0,50.0,0.06478136233010007,P2,294,233.241.147.187,10062,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,49.461473129955195,58.768841743636905,5,5
H200,FZ200,FREEZER,0.138,72.0,0.9100000000000001,0.08999999999999986,32.730802978307594,31.94921529081524,22,680,5,5,72000,518.6861029876972,3.781916658416493,0.4785255392966197,4.002744110130674,288.1975759294086,-9.999442385954463,-99999,0.4992108050168033,-5.000930830542256,-19.999664265015525,-8.791529551833076,-10.30551268057619,20.002230972920792,0,0,0,0,1,25.84980808011263,2.000968348491697,1.602275927727259,0.8007502612097952,0.2001875653024488,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,BN,230.0,120.0,50.0,0.06512093287604524,P3,-526,229.214.19.142,11613,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,35.28206561650156,39.71897101704762,5,5
H201,FZ201,FREEZER,0.238,80.0,0.9400000000000002,0.05999999999999983,52.660562122955014,38.28191161827232,31,830,5,5,21600,478.8217268679704,2.9852038154893457,0.5015031720208037,3.998366353901617,319.86930831212936,-9.99906875919371,-99999,0.5020160634476792,-5.000847031196439,-20.000850992138016,-9.794002727875165,-10.413162909142892,19.999413422845233,1,0,0,0,1,39.69040731692682,2.2168633346085116,2.304283385281897,1.039434118156329,0.25985852953908223,0.0345625226530958,175979.1285563988,2387616000.0000005,1006.0,True,CN,230.0,-120.0,50.0,0.06481889225246791,P5,219,226.248.224.45,11328,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,7.952875375310655,52.56924890599357,5,5
H202,FZ202,FREEZER,0.188,72.0,0.8500000000000001,0.1499999999999999,44.430079737494665,44.10792805375672,6,332,5,5,32400,437.0396302610044,2.456218479478397,0.5297726607594407,4.0033732008298,288.2428704597456,-9.99917833229802,-99999,0.49925133232149715,-4.998823120530129,-20.000985557620446,-9.859495232498098,-10.254805411566952,19.999678442300304,0,0,0,0,1,36.0806175298022,2.207119438403849,1.9690488163214528,0.8921351432369402,0.22303378580923505,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,AN,230.0,0.0,50.0,0.06489975790426257,P4,312,229.45.28.85,12881,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,14.82852630316335,45.79783838535886,5,5
H203,FZ203,FREEZER,0.138,72.0,0.8300000000000001,0.16999999999999993,40.44971536723883,37.723230341505676,20,128,5,5,82800,419.6463309088753,4.344723242686426,0.5185634304035073,3.9928351906771957,287.4841337287581,-10.00159857552861,-99999,0.5000421756868633,-5.000757128044972,-20.00174797324055,-10.215225105808011,-10.544722009588064,20.000053214445202,0,0,0,0,1,52.692474204706464,1.8032389239846054,1.602275927727259,0.8885544263800164,0.2221386065950041,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,BN,230.0,120.0,50.0,0.06503505048125054,P2,-494,234.205.143.202,12301,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,14.003116822780626,41.32377918574604,5,5
H204,FZ204,FREEZER,0.318,80.0,0.8400000000000001,0.15999999999999992,43.241053606271834,56.11459233032956,18,46,5,5,72000,342.7490120690601,3.7770945398874494,0.5250951431540551,4.002073629597329,320.16589036778635,-9.998737347469108,-99999,0.5002197966958205,-5.0009695223357085,-19.998717956764793,-9.888409952436863,-8.135368619945146,20.001509253628747,0,0,0,0,1,23.859867746016516,2.097345831732626,2.795348740357558,1.3328029636620817,0.33320074091552043,0.04192813469862844,235131.77681065048,3190176000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06498855363376056,P3,-385,224.153.89.3,12497,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,32.43465085635035,31.53652659091772,5,5
H205,FZ205,FREEZER,0.238,80.0,0.8500000000000001,0.1499999999999999,39.74786662215588,47.50754544089992,47,387,5,5,50400,317.2875376743349,2.1351134680182215,0.48273707526316617,3.992609311222721,319.40874489781766,-9.99900818647678,-99999,0.5009226345165686,-5.000138257867011,-19.998065828520545,-11.606128262326324,-8.94960383987743,19.999630420081488,0,0,0,0,0,36.68736762894867,1.887204028849503,2.304283385281897,1.2210038501701685,0.30525096254254214,0.0345625226530958,175979.1285563988,2387616000.0000005,1006.0,True,AN,230.0,0.0,50.0,0.06497876343987649,P3,83,228.162.55.42,10123,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,27.07723020730317,34.19335016595404,5,5
H206,FZ206,FREEZER,0.138,72.0,0.8400000000000001,0.15999999999999992,55.36046079978291,44.77666162628094,24,111,5,5,43200,559.2109187498461,2.6977180421422187,0.5053468495959765,4.008178550641906,288.58885564621727,-9.99964925971234,-99999,0.5009586949653042,-5.000246299997748,-19.997208601347875,-9.073074449293063,-8.794804582989013,19.99891715518275,0,0,0,0,0,39.21082468483792,1.9438254279715463,1.602275927727259,0.8242900338016943,0.20607250845042357,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,BN,230.0,120.0,50.0,0.06486170414998801,P2,121,226.149.124.136,11839,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,20.557065871332796,45.125963882657146,5,5
H207,FZ207,FREEZER,0.118,72.0,0.8,0.19999999999999996,47.440869218505355,40.628453602412385,48,139,5,5,39600,322.5060549267895,3.1200711481561614,0.5147879771102164,4.031308336175505,290.2542002046364,-9.999175373265624,-99999,0.49999664317673836,-4.9994972256796295,-20.000106457830693,-9.164434434273986,-11.805013762419568,20.000379963935085,0,0,0,0,1,72.14136076420723,2.1078671939178,1.443463883258394,0.684798305805733,0.17119957645143324,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06492161921784663,P5,692,235.20.149.185,11770,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P3,0,0,0,0,0,0,0,54.06254929914285,56.67021655702192,5,5
H208,FZ208,FREEZER,0.09,60.0,0.81,0.18999999999999995,38.88248909711881,40.93619346117033,9,75,5,5,79200,574.7482909458099,2.1461849824742902,0.5477921822212215,3.9950334757599646,239.70200854559786,-10.001133130923174,-99999,0.5002314323943352,-5.0005030625782325,-19.998415654561757,-9.036418646876172,-8.856783372701322,19.99988747656029,0,0,0,0,0,22.628001058582253,2.151157893662224,1.2049793101479054,0.5601538193444724,0.1400384548361181,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,AN,230.0,0.0,50.0,0.06483576875344514,P5,-666,226.212.129.214,11490,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,57.34498319106227,55.19531714474845,5,5
H209,FZ209,FREEZER,0.09,60.0,0.9000000000000001,0.09999999999999987,41.76964153713092,57.84781062048094,58,121,5,5,50400,562.4478984476408,2.7916966759050235,0.5030639300594281,3.9920332153680165,239.52199292208098,-10.000390183791735,-99999,0.49960691525162537,-4.999786642070335,-19.999022329689506,-9.396769738791395,-10.53567804733487,20.000086486740372,0,0,0,0,1,24.776089691698342,1.9230208263987965,1.2049793101479054,0.6266075195890866,0.15665187989727164,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,BN,230.0,120.0,50.0,0.06484246677885316,P4,503,230.87.188.102,10276,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,9.354841162152994,57.840937635667615,5,5
H210,FZ210,FREEZER,0.188,72.0,0.9000000000000001,0.09999999999999987,57.47799920943609,37.405884904518174,47,262,5,5,25200,518.6312748601263,4.916888782477157,0.5412810012034264,4.0049109056866365,288.3535852094378,-10.000519211700682,-99999,0.49890794506711883,-4.9977192762881115,-20.0003499332336,-9.349592758559941,-10.688536605498374,20.001090231503998,0,0,0,0,0,66.20142423227273,2.0685531337019465,1.9690488163214528,0.9518966587034592,0.2379741646758648,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06501563630282407,P4,-295,224.149.9.184,11934,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,12.106111729841011,43.43272992111896,5,5
H211,FZ211,FREEZER,0.09,60.0,0.8300000000000001,0.16999999999999993,59.68555750727089,36.38125939627872,41,268,5,5,54000,348.2614249885214,2.5015636472481146,0.5558969348741896,3.9878578376070117,239.2714702564207,-9.999994406019121,-99999,0.5016206644723513,-5.000645281380578,-20.000929768660257,-8.779250131805012,-11.99489548230505,20.00208091080228,0,1,0,0,1,32.75984698971968,2.028625268568297,1.2049793101479054,0.5939881203384202,0.14849703008460505,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,AN,230.0,0.0,50.0,0.06485785553022196,P3,400,224.249.192.9,10824,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,40.95534244044543,40.73171545189015,5,5
H212,FZ212,FREEZER,0.118,72.0,0.8300000000000001,0.16999999999999993,55.53265707950219,58.65260962508185,48,899,5,5,61200,396.14155193240254,4.413024288243421,0.5088684847261981,4.000730231833718,288.05257669202774,-9.999191955351073,-99999,0.5004046662345579,-4.999493945148086,-19.99913901212042,-10.026129074400943,-10.810708063137097,20.001021844447067,0,0,0,0,1,47.5182966728138,2.320853983247466,1.443463883258394,0.6219537694649019,0.15548844236622547,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,BN,230.0,120.0,50.0,0.06515586421453737,P4,495,236.34.233.176,12874,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,20.98132711607311,33.202841914669236,5,5
H213,FZ213,FREEZER,0.188,72.0,0.8300000000000001,0.16999999999999993,51.29782328483349,54.50819574235322,25,63,5,5,64800,525.3057888402916,2.807131520045576,0.49852368288699034,3.9878848183198614,287.12770691903,-9.999492256200284,-99999,0.4996585850718675,-5.000377660214744,-20.00202208880001,-8.372031688636982,-8.029180093721324,20.000346687197407,0,0,0,0,0,74.29835197199259,2.2109221156487466,1.9690488163214528,0.8906007146903402,0.22265017867258505,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06501913949307539,P1,-171,234.22.118.47,11034,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,25.643375244549127,56.12252106032038,5,5
H214,FZ214,FREEZER,0.118,72.0,0.9400000000000002,0.05999999999999983,37.20318787018519,47.56883794561293,55,844,5,5,57600,577.5594925009367,4.676821348719748,0.4877544352258827,3.998325479398153,287.879434516667,-9.999897171108596,-99999,0.49917606445445983,-5.000159429080984,-20.00090859658418,-8.00902929945501,-8.129786585838104,20.00037164532594,1,0,0,0,1,75.68289598304457,2.223932019986874,1.443463883258394,0.6490593553605625,0.16226483884014062,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,AN,230.0,0.0,50.0,0.06495342099905803,P4,-440,227.178.98.23,12054,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,14.873682250913891,41.140834811244254,5,5
H215,FZ215,FREEZER,0.118,72.0,0.8300000000000001,0.16999999999999993,50.04104421785031,59.33075696931055,44,362,5,5,50400,431.6360612542169,3.3138649770385316,0.5045169552716394,4.0081325768146465,288.58554553065454,-10.000879012963482,-99999,0.5008856969784447,-5.001277096245149,-19.99883991628281,-11.896302997552963,-11.685291487652902,20.00014602305689,0,1,0,0,1,72.2498564001786,2.1830648826750925,1.443463883258394,0.6612097948685779,0.16530244871714447,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,BN,230.0,120.0,50.0,0.06492064089921576,P4,770,234.137.94.21,12619,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,10.618490143165758,53.99660165303821,5,5
H216,FZ216,FREEZER,0.138,72.0,0.9400000000000002,0.05999999999999983,55.53895894704459,56.880665970874745,31,333,5,5,57600,571.0106071780503,4.689208350832101,0.5003858741203989,3.998591834048924,287.89861205152255,-10.00015308713157,-99999,0.5003300076985282,-5.001359786227314,-20.00070624295817,-10.241131132321783,-9.17742839644589,20.000144094461742,0,1,0,0,0,63.230293610880864,2.178969345315515,1.602275927727259,0.7353366081867707,0.18383415204669268,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,CN,230.0,-120.0,50.0,0.06516606094480265,P3,445,227.213.135.28,10201,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,44.32704756302539,31.917790504207716,5,5
H217,FZ217,FREEZER,0.318,80.0,0.9400000000000002,0.05999999999999983,41.8020573796782,51.60006908083621,13,828,5,5,72000,334.3406402325361,4.195357530148736,0.4785591220203104,3.982015956730103,318.5612765384082,-9.999400780737977,-99999,0.4997162071521155,-5.000316235793059,-19.999944546548438,-10.075879213524843,-11.77312281700468,19.99987035281985,0,0,0,0,1,50.096026050125914,2.1860338752404282,2.795348740357558,1.278730751622097,0.31968268790552423,0.04192813469862844,235131.77681065048,3190176000.0,1006.0,True,AN,230.0,0.0,50.0,0.06497604861633151,P1,571,232.41.238.186,10875,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,59.75369359467766,31.924317143392233,5,5
H218,FZ218,FREEZER,0.188,72.0,0.9100000000000001,0.08999999999999986,50.88954008740804,54.0106784406961,29,207,5,5,72000,381.74896757714004,3.3761873367889366,0.49827328077054145,3.9905215447288445,287.3175512204768,-9.999918973501208,-99999,0.4992293766210124,-4.999953158062286,-20.002066595935588,-9.855867363926972,-10.078289638487309,19.998544687615603,0,0,0,0,0,53.7029143289641,2.230945185975141,1.9690488163214528,0.8826074386317951,0.22065185965794878,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,BN,230.0,120.0,50.0,0.06473068734573639,P1,449,228.110.228.89,11228,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,9.377578227976626,47.77066957637132,5,5
